ensemblID	chr	start	end	band	symbol	isHK	isTF
ENSG00000178952	16	28842411	28846408	p11.2	TUFM	1	0
ENSG00000178971	17	8224821	8248095	p13.1	CTC1	0	0
ENSG00000178974	14	55271303	55361918	q22.3	FBXO34	0	0
ENSG00000178982	19	38619082	38636955	q13.2	EIF3K	1	0
ENSG00000178988	4	6707701	6709880	p16.1	MRFAP1L1	1	0
ENSG00000178999	17	8204733	8210600	p13.1	AURKB	0	0
ENSG00000179010	4	6640091	6642745	p16.1	MRFAP1	1	0
ENSG00000179021	3	88149743	88168729	p11.1	C3orf38	1	0
ENSG00000179029	17	8173237	8176399	p13.1	TMEM107	0	0
ENSG00000179041	8	66429028	66430733	q13.1	RRS1	1	0
ENSG00000179057	11	18704305	18726230	p15.1	IGSF22	0	0
ENSG00000179085	1	155139891	155140595	q22	DPM3	0	0
ENSG00000179091	8	144095027	144097525	q24.3	CYC1	1	0
ENSG00000179094	17	8140472	8156506	p13.1	PER1	0	0
ENSG00000179115	19	12922479	12934037	p13.13	FARSA	1	0
ENSG00000179119	11	18606401	18634791	p15.1	SPTY2D1	1	0
ENSG00000179134	19	39342396	39385710	q13.2	SAMD4B	1	0
ENSG00000179144	7	150514830	150521073	q36.1	GIMAP7	0	0
ENSG00000179151	15	74630558	74696292	q24.1	EDC3	1	0
ENSG00000179152	3	44338119	44409451	p21.31	TCAIM	1	0
ENSG00000179195	12	123971845	124015439	q24.31	ZNF664	1	1
ENSG00000179218	19	12938578	12944489	p13.13	CALR	1	0
ENSG00000179240	11	76381313	76414619	q13.5	GVQW3	0	0
ENSG00000179262	19	12945855	12953642	p13.13	RAD23A	0	0
ENSG00000179271	19	12953119	12957236	p13.13	GADD45GIP1	1	0
ENSG00000179295	12	112418351	112509913	q24.13	PTPN11	1	0
ENSG00000179300	X	78656069	78659328	q21.1	RTL3	0	0
ENSG00000179335	15	74598500	74645414	q24.1	CLK3	1	0
ENSG00000179364	14	105300563	105398147	q32.33	PACS2	0	0
ENSG00000179387	4	140524158	140553770	q31.1	ELMOD2	0	0
ENSG00000179388	8	22687659	22693302	p21.3	EGR3	0	1
ENSG00000179397	1	244454377	244641177	q44	CATSPERE	0	0
ENSG00000179409	17	744414	753999	p13.3	GEMIN4	0	0
ENSG00000179431	11	35618419	35620868	p13	FJX1	0	0
ENSG00000179454	14	44924319	45042322	q21.2	KLHL28	0	0
ENSG00000179526	8	144098633	144108124	q24.3	SHARPIN	1	0
ENSG00000179562	7	127580618	127593611	q32.1	GCC1	1	0
ENSG00000179598	17	17200995	17206315	p11.2	PLD6	0	0
ENSG00000179604	17	73283624	73312175	q25.1	CDC42EP4	0	0
ENSG00000179627	14	104800596	104804712	q32.33	ZBTB42	0	1
ENSG00000179632	8	144104499	144107611	q24.3	MAF1	0	0
ENSG00000179639	1	159289714	159308224	q23.2	FCER1A	0	0
ENSG00000179715	12	47079603	47236662	q13.11	PCED1B	0	0
ENSG00000179772	20	31844301	31845619	q11.21	FOXS1	0	1
ENSG00000179776	16	66366622	66404786	q21	CDH5	0	0
ENSG00000179832	8	144148016	144261940	q24.3	MROH1	0	0
ENSG00000179859	17	7913324	7916276	p13.1	RNF227	0	0
ENSG00000179886	8	143597835	143603224	q24.3	TIGD5	1	1
ENSG00000179889	16	14974591	15139339	p13.11	PDXDC1	0	0
ENSG00000179909	19	57697367	57709194	q13.43	ZNF154	0	1
ENSG00000179918	16	30443631	30446181	p11.2	SEPHS2	0	0
ENSG00000179922	19	55620742	55624601	q13.42	ZNF784	0	1
ENSG00000179933	14	23094765	23100462	q11.2	C14orf119	1	0
ENSG00000179943	19	55591371	55601970	q13.42	FIZ1	1	1
ENSG00000179950	8	143816344	143829859	q24.3	PUF60	1	0
ENSG00000179965	16	30407297	30431108	p11.2	ZNF771	0	1
ENSG00000179981	18	75210755	75289950	q22.3	TSHZ1	0	1
ENSG00000179988	10	122954381	122997513	q26.13	PSTK	0	0
ENSG00000180008	14	55027230	55049488	q22.3	SOCS4	1	0
ENSG00000180011	18	75195108	75209348	q22.3	ZADH2	1	0
ENSG00000180035	16	30378106	30400108	p11.2	ZNF48	1	1
ENSG00000180061	19	55312801	55334048	q13.42	TMEM150B	0	0
ENSG00000180104	5	443158	471937	p15.33	EXOC3	1	0
ENSG00000180113	6	46687875	46704319	p12.3	TDRD6	0	0
ENSG00000180182	X	40648306	40735858	p11.4	MED14	1	0
ENSG00000180190	8	489792	545781	p23.3	TDRP	0	0
ENSG00000180263	12	95076749	95217482	q22	FGD6	0	0
ENSG00000180304	15	64687573	64703281	q22.31	OAZ2	1	0
ENSG00000180329	17	44673069	44689779	q21.31	CCDC43	0	0
ENSG00000180336	17	44656404	44690308	q21.31	MEIOC	0	0
ENSG00000180357	15	64460742	64686068	q22.31	ZNF609	0	1
ENSG00000180370	3	196739857	196832647	q29	PAK2	1	0
ENSG00000180376	3	56557161	56621818	p14.3	CCDC66	0	0
ENSG00000180423	11	46602861	46617909	p11.2	HARBI1	0	0
ENSG00000180425	11	114391443	114400511	q23.2	C11orf71	0	0
ENSG00000180432	3	42856005	42876165	p22.1	CYP8B1	0	0
ENSG00000180479	19	37554782	37594790	q13.12	ZNF571	0	1
ENSG00000180488	1	77779624	77879539	p31.1	MIGA1	0	0
ENSG00000180530	21	14961235	15065936	q21.1	NRIP1	1	0
ENSG00000180616	17	73165012	73176633	q25.1	SSTR2	0	0
ENSG00000180626	17	5179536	5191883	p13.2	ZNF594	0	1
ENSG00000180638	17	19678288	19718979	p11.2	SLC47A2	0	0
ENSG00000180644	10	70597348	70602775	q22.1	PRF1	0	0
ENSG00000180667	1	207043849	207052980	q32.1	YOD1	0	0
ENSG00000180776	13	21372573	21459370	q12.11	ZDHHC20	0	0
ENSG00000180787	17	5078248	5096374	p13.2	ZFP3	0	1
ENSG00000180806	12	53994895	54003337	q13.13	HOXC9	0	1
ENSG00000180817	10	70202830	70233911	q22.1	PPA1	1	0
ENSG00000180818	12	53985065	53990279	q13.13	HOXC10	0	1
ENSG00000180879	X	153793516	153798505	q28	SSR4	0	0
ENSG00000180881	12	75275979	75390928	q21.2	CAPS2	0	0
ENSG00000180891	17	57861243	57955323	q22	CUEDC1	0	0
ENSG00000180900	8	143790920	143815379	q24.3	SCRIB	1	0
ENSG00000180901	17	75032575	75065889	q25.1	KCTD2	0	0
ENSG00000180917	16	71281389	71289715	q22.2	CMTR2	0	0
ENSG00000180921	8	143723933	143733801	q24.3	FAM83H	0	0
ENSG00000180957	22	27851669	27920134	q12.1	PITPNB	1	0
ENSG00000180964	X	103252995	103255203	q22.1	TCEAL8	0	0
ENSG00000180979	15	42537820	42548802	q15.2	LRRC57	1	0
ENSG00000180992	6	44113454	44127457	p21.1	MRPL14	1	0
ENSG00000181026	15	88621296	88632282	q26.1	AEN	0	0
ENSG00000181027	19	46746046	46776988	q13.32	FKRP	1	0
ENSG00000181038	17	76726830	76733936	q25.1	METTL23	1	0
ENSG00000181045	17	80219699	80253500	q25.3	SLC26A11	0	0
ENSG00000181061	3	42784298	42804531	p22.1	HIGD1A	1	0
ENSG00000181090	9	137618963	137870016	q34.3	EHMT1	1	0
ENSG00000181135	8	143684452	143713898	q24.3	ZNF707	0	1
ENSG00000181163	5	171387116	171411137	q35.1	NPM1	0	0
ENSG00000181191	X	69160851	69165793	q13.1	PJA1	0	0
ENSG00000181192	10	12068972	12123225	p14	DHTKD1	0	0
ENSG00000181220	7	149472696	149497817	q36.1	ZNF746	0	1
ENSG00000181222	17	7484366	7514616	p13.1	POLR2A	1	0
ENSG00000181264	11	120325129	120333682	q23.3	TMEM136	0	0
ENSG00000181274	10	97332497	97334709	q24.1	FRAT2	0	0
ENSG00000181284	17	7435443	7437679	p13.1	TMEM102	0	0
ENSG00000181381	4	168356735	168537786	q32.3	DDX60L	0	0
ENSG00000181396	17	82389223	82418637	q25.3	OGFOD3	1	0
ENSG00000181472	6	151364117	151391548	q25.1	ZBTB2	0	1
ENSG00000181481	17	30968785	30999911	q11.2	RNF135	0	0
ENSG00000181513	17	45132600	45144181	q21.31	ACBD4	0	0
ENSG00000181523	17	80206716	80220923	q25.3	SGSH	0	0
ENSG00000181555	3	47016429	47163967	p21.31	SETD2	1	0
ENSG00000181588	19	1554669	1568058	p13.3	MEX3D	0	0
ENSG00000181610	17	57834781	57850056	q22	MRPS23	1	0
ENSG00000181631	3	151326312	151329548	q25.1	P2RY13	0	0
ENSG00000181638	8	143246821	143262705	q24.3	ZFP41	0	1
ENSG00000181704	X	68498323	68537285	q12	YIPF6	1	0
ENSG00000181788	3	150741127	150763477	q25.1	SIAH2	1	0
ENSG00000181789	3	129249606	129277773	q21.3	COPG1	1	0
ENSG00000181817	1	36391238	36397892	p34.3	LSM10	1	0
ENSG00000181827	15	56087280	56243266	q21.3	RFX7	0	1
ENSG00000181852	12	56202175	56221933	q13.3	RNF41	0	0
ENSG00000181885	17	7259903	7263983	p13.1	CLDN7	0	0
ENSG00000181894	19	58126252	58155110	q13.43	ZNF329	0	1
ENSG00000181904	5	134845680	134859737	q31.1	C5orf24	1	0
ENSG00000181915	10	62804857	62808483	q21.3	ADO	1	0
ENSG00000181924	11	73872667	73876988	q13.4	COA4	1	0
ENSG00000181982	4	24806117	24980204	p15.2	CCDC149	1	0
ENSG00000181991	15	88467453	88480773	q25.3	MRPS11	1	0
ENSG00000182004	1	203861603	203870550	q32.1	SNRPE	0	0
ENSG00000182010	10	62183035	62268707	q21.2	RTKN2	0	0
ENSG00000182087	19	1009648	1021179	p13.3	TMEM259	1	0
ENSG00000182093	21	39377698	39428528	q22.2	WRB	1	0
ENSG00000182095	7	5306790	5425414	p22.1	TNRC18	0	0
ENSG00000182117	15	34341713	34343177	q14	NOP10	1	0
ENSG00000182134	1	151770107	151791416	q21.3	TDRKH	0	0
ENSG00000182141	19	21291160	21329425	p12	ZNF708	0	1
ENSG00000182149	16	71845996	71931199	q22.2	IST1	1	0
ENSG00000182173	17	75516060	75524739	q25.1	TSEN54	0	0
ENSG00000182180	10	73248843	73252693	q22.2	MRPS16	1	0
ENSG00000182208	11	1469457	1501247	p15.5	MOB2	0	0
ENSG00000182220	X	40579372	40606848	p11.4	ATP6AP2	0	0
ENSG00000182224	17	7857746	7862282	p13.1	CYB5D1	0	0
ENSG00000182272	11	369796	382116	p15.5	B4GALNT4	0	0
ENSG00000182307	8	145052378	145066685	q24.3	C8orf33	1	0
ENSG00000182318	19	58327019	58342332	q13.43	ZSCAN22	0	1
ENSG00000182325	8	144355431	144359376	q24.3	FBXL6	1	0
ENSG00000182326	12	6988259	7071032	p13.31	C1S	0	0
ENSG00000182359	11	106051098	106077765	q22.3	KBTBD3	0	0
ENSG00000182372	8	1755778	1801711	p23.3	CLN8	0	0
ENSG00000182400	14	39147811	39170532	q21.1	TRAPPC6B	1	0
ENSG00000182446	17	81556887	81648465	q25.3	NPLOC4	1	0
ENSG00000182473	17	76081017	76121576	q25.1	EXOC7	1	0
ENSG00000182492	X	153494939	153509554	q28	BGN	0	0
ENSG00000182504	3	101723925	101770562	q12.3	CEP97	0	0
ENSG00000182512	14	95533503	95544724	q32.13	GLRX5	1	0
ENSG00000182541	22	31212239	31280080	q12.2	LIMK2	0	0
ENSG00000182552	4	183639635	183659225	q35.1	RWDD4	0	0
ENSG00000182557	17	4433688	4488208	p13.2	SPNS3	0	0
ENSG00000182621	20	8077251	8968360	p12.3	PLCB1	0	0
ENSG00000182667	11	131370478	132336822	q25	NTM	0	0
ENSG00000182704	11	76782251	76798154	q13.5	TSKU	0	0
ENSG00000182742	17	48575513	48580111	q21.32	HOXB4	0	1
ENSG00000182774	15	82536750	82540564	q25.2	RPS17	0	0
ENSG00000182795	1	207018521	207032756	q32.1	C1orf116	0	0
ENSG00000182810	16	68021274	68023442	q22.1	DDX28	0	0
ENSG00000182827	1	226144679	226186730	q42.12	ACBD3	1	0
ENSG00000182831	16	9091648	9121640	p13.2	C16orf72	1	0
ENSG00000182858	22	49900229	49918458	q13.33	ALG12	0	0
ENSG00000182866	1	32251239	32286165	p35.2	LCK	0	0
ENSG00000182872	X	47144869	47186813	p11.3	RBM10	1	0
ENSG00000182899	3	197949980	197956610	q29	RPL35A	1	0
ENSG00000182903	4	425815	499156	p16.3	ZNF721	1	1
ENSG00000182919	11	93741591	93764749	q21	C11orf54	0	0
ENSG00000182923	3	134485721	134575017	q22.2	CEP63	1	0
ENSG00000182934	11	126262919	126269144	q24.2	SRPRA	0	0
ENSG00000182944	22	29268009	29300525	q12.2	EWSR1	1	0
ENSG00000182957	13	23979805	24307074	q12.12	SPATA13	0	0
ENSG00000182963	17	44798448	44830816	q21.31	GJC1	0	0
ENSG00000182973	3	32685145	32773875	p22.3	CNOT10	0	0
ENSG00000182979	14	105419820	105470729	q32.33	MTA1	0	0
ENSG00000182986	19	52863790	52897693	q13.41	ZNF320	0	1
ENSG00000182993	12	14803572	14906586	p12.3	C12orf60	0	0
ENSG00000183010	17	81932384	81942412	q25.3	PYCR1	0	0
ENSG00000183011	17	7856685	7885238	p13.1	NAA38	1	0
ENSG00000183020	11	924894	1012245	p15.5	AP2A2	1	0
ENSG00000183032	14	36678431	37172866	q13.3	SLC25A21	0	0
ENSG00000183060	15	99715697	99733561	q26.3	LYSMD4	1	0
ENSG00000183077	17	78187317	78207701	q25.3	AFMID	0	0
ENSG00000183137	6	109095110	109163932	q21	CEP57L1	0	0
ENSG00000183160	12	108589846	108598320	q23.3	TMEM119	0	0
ENSG00000183161	11	22622890	22625841	p14.3	FANCF	0	0
ENSG00000183166	7	71779491	72447151	q11.22	CALN1	0	0
ENSG00000183172	22	42079691	42084284	q13.2	SMDT1	0	0
ENSG00000183207	19	48993448	49015995	q13.33	RUVBL2	0	0
ENSG00000183255	21	44849585	44873903	q22.3	PTTG1IP	0	0
ENSG00000183258	5	177511577	177517469	q35.3	DDX41	1	0
ENSG00000183291	1	86862445	86914424	p22.3	SELENOF	0	0
ENSG00000183309	8	143636013	143656418	q24.3	ZNF623	1	1
ENSG00000183354	9	5881596	6007901	p24.1	KIAA2026	0	0
ENSG00000183397	19	3539154	3544030	p13.3	C19orf71	0	0
ENSG00000183401	19	11344684	11354944	p13.2	CCDC159	0	0
ENSG00000183423	4	109848202	109872315	q25	LRIT3	0	0
ENSG00000183431	1	37956975	37990921	p34.3	SF3A3	1	0
ENSG00000183475	15	100602534	100651705	q26.3	ASB7	1	0
ENSG00000183486	21	41361943	41409390	q22.3	MX2	0	0
ENSG00000183495	12	131949920	132081102	q24.33	EP400	0	0
ENSG00000183513	2	98599310	98608515	q11.2	COA5	1	0
ENSG00000183520	1	38009258	38024824	p34.3	UTP11	0	0
ENSG00000183530	22	31676256	31750140	q12.2	PRR14L	0	0
ENSG00000183576	14	99397746	99480889	q32.2	SETD3	1	0
ENSG00000183597	22	20017014	20065926	q11.21	TANGO2	1	0
ENSG00000183605	10	119140767	119165667	q26.11	SFXN4	0	0
ENSG00000183617	19	3762664	3768575	p13.3	MRPL54	1	0
ENSG00000183647	19	57599885	57612722	q13.43	ZNF530	0	1
ENSG00000183648	14	92116122	92121917	q32.12	NDUFB1	0	0
ENSG00000183665	8	124450820	124462150	q24.13	TRMT12	1	0
ENSG00000183684	17	81887844	81891586	q25.3	ALYREF	1	0
ENSG00000183718	5	181254417	181261139	q35.3	TRIM52	0	0
ENSG00000183723	16	66614750	66696707	q22.1	CMTM4	0	0
ENSG00000183735	12	64451880	64502108	q14.2	TBK1	1	0
ENSG00000183742	7	20134655	20217404	p21.1	MACC1	0	0
ENSG00000183751	16	1972037	1982933	p13.3	TBL3	0	0
ENSG00000183763	3	49828599	49856574	p21.31	TRAIP	0	0
ENSG00000183765	22	28687743	28742422	q12.1	CHEK2	0	0
ENSG00000183779	8	37695751	37700021	p11.23	ZNF703	0	1
ENSG00000183784	9	212824	215893	p24.3	C9orf66	0	0
ENSG00000183793	16	15363624	15381047	p13.11	NPIPA5	0	0
ENSG00000183826	6	38168451	38640148	p21.2	BTBD9	0	0
ENSG00000183856	1	156525405	156572604	q22	IQGAP3	0	0
ENSG00000183864	22	41433492	41447023	q13.2	TOB2	0	0
ENSG00000183876	5	150296343	150339307	q32	ARSI	0	0
ENSG00000183955	12	123383773	123409358	q24.31	KMT5A	0	0
ENSG00000183978	17	42795147	42798704	q21.2	COA3	1	0
ENSG00000184007	1	31906421	31944856	p35.2	PTP4A2	1	0
ENSG00000184014	11	9138825	9265390	p15.4	DENND5A	0	0
ENSG00000184047	12	122207663	122226568	q24.31	DIABLO	1	0
ENSG00000184056	15	90998416	91022603	q26.1	VPS33B	0	0
ENSG00000184076	22	29767369	29770413	q12.2	UQCR10	1	0
ENSG00000184083	X	54068324	54183281	p11.22	FAM120C	0	0
ENSG00000184117	22	29554808	29581337	q12.2	NIPSNAP1	0	0
ENSG00000184154	11	72080331	72110782	q13.4	LRTOMT	0	0
ENSG00000184164	22	49918167	49927540	q13.33	CRELD2	0	0
ENSG00000184207	16	2211997	2214807	p13.3	PGP	1	0
ENSG00000184208	22	41688939	41698136	q13.2	C22orf46	0	0
ENSG00000184209	12	123457641	123473154	q24.31	SNRNP35	1	0
ENSG00000184227	14	73537114	73543794	q24.3	ACOT1	0	0
ENSG00000184277	15	101621444	101652391	q26.3	TM2D3	1	0
ENSG00000184281	11	2400488	2403878	p15.5	TSSC4	1	0
ENSG00000184313	1	54641754	54710266	p32.3	MROH7	0	0
ENSG00000184363	11	392614	404908	p15.5	PKP3	0	0
ENSG00000184402	20	62143795	62182484	q13.33	SS18L1	0	0
ENSG00000184428	8	143304384	143359979	q24.3	TOP1MT	0	0
ENSG00000184432	3	139355600	139389732	q23	COPB2	1	0
ENSG00000184436	22	20999104	21002196	q11.21	THAP7	1	1
ENSG00000184445	12	122527246	122626396	q24.31	KNTC1	0	0
ENSG00000184465	6	169457212	169702067	q27	WDR27	0	0
ENSG00000184470	22	19875517	19941992	q11.21	TXNRD2	0	0
ENSG00000184508	15	90929964	90935196	q26.1	HDDC3	1	0
ENSG00000184517	16	75148492	75172236	q23.1	ZFP1	0	1
ENSG00000184545	11	1554044	1571920	p15.5	DUSP8	0	0
ENSG00000184575	12	64404350	64451127	q14.2	XPOT	1	0
ENSG00000184635	19	19900913	19963464	p12	ZNF93	0	1
ENSG00000184640	17	77280569	77500596	q25.3	SEPT9	0	0
ENSG00000184661	8	25458997	25507920	p21.2	CDCA2	0	0
ENSG00000184678	1	149884459	149886652	q21.2	HIST2H2BE	0	0
ENSG00000184708	22	31436977	31496108	q12.2	EIF4ENIF1	0	0
ENSG00000184743	11	63624087	63671921	q13.1	ATL3	0	0
ENSG00000184752	12	94897055	95003770	q22	NDUFA12	1	0
ENSG00000184786	6	169740114	169751587	q27	TCTE3	0	0
ENSG00000184787	21	44768580	44802019	q22.3	UBE2G2	1	0
ENSG00000184792	22	30693782	30907824	q12.2	OSBP2	0	0
ENSG00000184831	X	23833353	23907934	p22.11	APOO	0	0
ENSG00000184840	5	177592158	177596124	q35.3	TMED9	1	0
ENSG00000184857	16	8780384	8797648	p13.2	TMEM186	1	0
ENSG00000184867	X	101655281	101659891	q22.1	ARMCX2	0	0
ENSG00000184898	2	151247940	151261879	q23.3	RBM43	0	0
ENSG00000184939	16	68530090	68576072	q22.1	ZFP90	0	1
ENSG00000184967	12	132144448	132152473	q24.33	NOC4L	0	0
ENSG00000184983	22	42085525	42090955	q13.2	NDUFA6	1	0
ENSG00000184985	4	7192538	7742836	p16.1	SORCS2	0	0
ENSG00000184990	14	104753100	104768494	q32.33	SIVA1	1	0
ENSG00000185000	8	144314584	144326910	q24.3	DGAT1	0	0
ENSG00000185009	10	74120255	74151063	q22.2	AP3M1	1	0
ENSG00000185019	20	3107573	3160196	p13	UBOX5	1	0
ENSG00000185024	14	105209286	105315589	q32.33	BRF1	1	0
ENSG00000185049	4	1982714	2041903	p16.3	NELFA	0	0
ENSG00000185055	7	105565120	105600875	q22.3	EFCAB10	0	0
ENSG00000185085	11	62646848	62653302	q12.3	INTS5	0	0
ENSG00000185104	1	50437028	50960263	p32.3	FAF1	1	0
ENSG00000185115	15	29264992	29269829	q13.1	NSMCE3	0	0
ENSG00000185122	8	144291591	144314722	q24.3	HSF1	0	1
ENSG00000185127	6	169702190	169704856	q27	C6orf120	1	0
ENSG00000185129	5	140107777	140125619	q31.3	PURA	1	1
ENSG00000185163	12	132136594	132144335	q24.33	DDX51	0	0
ENSG00000185164	16	18417325	18562211	p12.3	NOMO2	0	0
ENSG00000185187	11	405716	417455	p15.5	SIGIRR	0	0
ENSG00000185189	8	143833594	143840974	q24.3	NRBP2	0	0
ENSG00000185219	3	44431720	44477670	p21.31	ZNF445	0	1
ENSG00000185222	X	103356489	103358462	q22.2	TCEAL9	0	0
ENSG00000185236	19	8389981	8404434	p13.2	RAB11B	1	0
ENSG00000185238	11	20387530	20509294	p15.1	PRMT3	0	1
ENSG00000185246	14	45084099	45116282	q21.2	PRPF39	0	0
ENSG00000185250	6	109390215	109441171	q21	PPIL6	0	0
ENSG00000185252	22	20394115	20408461	q11.21	ZNF74	0	1
ENSG00000185261	5	94152966	94618597	q15	KIAA0825	0	0
ENSG00000185272	21	14216130	14228372	q11.2	RBM11	0	0
ENSG00000185298	17	81666364	81673904	q25.3	CCDC137	1	0
ENSG00000185324	16	89680737	89696364	q24.3	CDK10	0	0
ENSG00000185359	17	81683326	81703138	q25.3	HGS	1	0
ENSG00000185379	17	35092208	35121522	q12	RAD51D	0	0
ENSG00000185414	2	99181079	99197626	q11.2	MRPL30	1	0
ENSG00000185453	19	48170692	48197620	q13.33	ZSWIM9	0	0
ENSG00000185475	11	62787415	62790405	q12.3	TMEM179B	1	0
ENSG00000185479	12	52446651	52452126	q13.13	KRT6B	0	0
ENSG00000185480	12	102120185	102197520	q23.2	PARPBP	0	0
ENSG00000185504	17	81539885	81553961	q25.3	FAAP100	0	0
ENSG00000185507	11	612553	615999	p15.5	IRF7	0	1
ENSG00000185515	X	155071420	155123074	q28	BRCC3	0	0
ENSG00000185561	17	1702790	1710438	p13.3	TLCD2	0	0
ENSG00000185591	12	53380176	53416446	q13.13	SP1	0	1
ENSG00000185608	22	19431902	19436075	q11.21	MRPL40	1	0
ENSG00000185619	4	705748	770640	p16.3	PCGF3	0	0
ENSG00000185621	3	197960200	198043720	q29	LMLN	0	0
ENSG00000185624	17	81843159	81860694	q25.3	P4HB	0	0
ENSG00000185627	11	236546	252984	p15.5	PSMD13	1	0
ENSG00000185651	22	21549447	21624034	q11.21	UBE2L3	1	0
ENSG00000185658	21	39184176	39321559	q22.2	BRWD1	0	0
ENSG00000185670	11	62748319	62754188	q12.3	ZBTB3	0	1
ENSG00000185697	8	66562175	66614247	q13.1	MYBL1	0	1
ENSG00000185716	16	22007638	22087534	p12.2	MOSMO	0	0
ENSG00000185721	22	31399523	31530634	q12.2	DRG1	0	0
ENSG00000185722	17	4163907	4263995	p13.2	ANKFY1	1	0
ENSG00000185728	8	63168553	63212786	q12.3	YTHDF3	1	0
ENSG00000185730	8	143289676	143298061	q24.3	ZNF696	0	1
ENSG00000185753	X	40626921	40647554	p11.4	CXorf38	0	0
ENSG00000185774	4	20728616	21948799	p15.2	KCNIP4	0	0
ENSG00000185787	15	78810487	78898133	q25.1	MORF4L1	0	0
ENSG00000185798	3	196554177	196568674	q29	WDR53	0	0
ENSG00000185800	19	45782947	45792802	q13.32	DMWD	0	0
ENSG00000185803	8	144354135	144361286	q24.3	SLC52A2	0	0
ENSG00000185811	7	50304068	50405101	p12.2	IKZF1	0	1
ENSG00000185813	17	81900965	81911464	q25.3	PCYT2	0	0
ENSG00000185825	X	153700492	153724746	q28	BCAP31	1	0
ENSG00000185829	17	46516702	46579682	q21.31	ARL17A	0	0
ENSG00000185862	17	31303766	31314112	q11.2	EVI2B	0	0
ENSG00000185869	19	36888124	36916291	q13.12	ZNF829	0	1
ENSG00000185883	16	2513870	2520218	p13.3	ATP6V0C	1	0
ENSG00000185885	11	313506	315272	p15.5	IFITM1	0	0
ENSG00000185896	13	113297241	113323672	q34	LAMP1	1	0
ENSG00000185900	8	43093506	43123434	p11.21	POMK	0	0
ENSG00000185917	21	36034541	36079389	q22.12	SETD4	0	0
ENSG00000185924	17	1934677	2025345	p13.3	RTN4RL1	0	0
ENSG00000186001	3	197791226	197888436	q29	LRCH3	0	0
ENSG00000186010	19	19515736	19529054	p13.11	NDUFA13	1	0
ENSG00000186017	19	36445119	36489902	q13.12	ZNF566	0	1
ENSG00000186020	19	36534774	36605276	q13.12	ZNF529	0	1
ENSG00000186026	19	44072144	44089613	q13.31	ZNF284	0	1
ENSG00000186081	12	52514575	52520687	q13.13	KRT5	0	0
ENSG00000186104	11	14877440	14892252	p15.2	CYP2R1	0	0
ENSG00000186111	19	3630183	3700479	p13.3	PIP5K1C	0	0
ENSG00000186130	9	122908056	122913330	q33.2	ZBTB6	1	1
ENSG00000186141	1	145824088	145842505	q21.1	POLR3C	1	0
ENSG00000186166	11	118998142	119015791	q23.3	CCDC84	0	0
ENSG00000186174	11	118893875	118925608	q23.3	BCL9L	0	0
ENSG00000186184	13	27620742	27744237	q12.2	POLR1D	1	0
ENSG00000186185	17	44924709	44947711	q21.31	KIF18B	0	0
ENSG00000186187	16	74999030	75110994	q23.1	ZNRF1	0	0
ENSG00000186193	9	137062124	137070588	q34.3	SAPCD2	0	0
ENSG00000186197	1	236348257	236502915	q42.3	EDARADD	0	0
ENSG00000186212	4	76894928	76898147	q21.1	SOWAHB	0	0
ENSG00000186222	4	6716055	6717671	p16.1	BLOC1S4	1	0
ENSG00000186230	19	57435329	57445485	q13.43	ZNF749	0	1
ENSG00000186272	19	57411163	57421939	q13.43	ZNF17	0	1
ENSG00000186298	12	110719680	110742939	q24.11	PPP1CC	1	0
ENSG00000186300	19	2841435	2860484	p13.3	ZNF555	0	1
ENSG00000186376	X	135248920	135344087	q26.3	ZNF75D	0	1
ENSG00000186395	17	40818117	40822595	q21.2	KRT10	0	0
ENSG00000186416	X	119588337	119606443	q24	NKRF	0	1
ENSG00000186446	3	44729596	44737083	p21.31	ZNF501	0	1
ENSG00000186448	3	44584888	44648471	p21.31	ZNF197	1	1
ENSG00000186470	6	26365159	26378320	p22.2	BTN3A2	0	0
ENSG00000186493	5	2752131	2755397	p15.33	C5orf38	0	0
ENSG00000186496	18	35366697	35377337	q12.2	ZNF396	0	1
ENSG00000186523	8	12182096	12194133	p23.1	FAM86B1	0	0
ENSG00000186532	17	1779485	1830634	p13.3	SMYD4	0	0
ENSG00000186564	1	47436017	47440691	p33	FOXD2	0	1
ENSG00000186566	17	44395284	44503430	q21.31	GPATCH8	0	0
ENSG00000186567	19	44662278	44684359	q13.31	CEACAM19	0	0
ENSG00000186575	22	29603556	29698598	q12.2	NF2	1	0
ENSG00000186591	7	129830732	129952949	q32.2	UBE2H	1	0
ENSG00000186625	6	149594873	149648972	q25.1	KATNA1	0	0
ENSG00000186635	11	72685069	72793599	q13.4	ARAP1	0	0
ENSG00000186660	11	58579111	58621042	q12.1	ZFP91	1	1
ENSG00000186710	12	113149858	113159276	q24.13	CFAP73	0	0
ENSG00000186716	22	23179704	23318037	q11.23	BCR	0	0
ENSG00000186810	X	71615916	71618517	q13.1	CXCR3	0	0
ENSG00000186812	18	35241030	35267133	q12.2	ZNF397	1	1
ENSG00000186814	18	35251058	35290245	q12.2	ZSCAN30	0	1
ENSG00000186847	17	41582279	41586921	q21.2	KRT14	0	0
ENSG00000186862	10	101007683	101032295	q24.31	PDZD7	0	0
ENSG00000186866	21	45263928	45287898	q22.3	POFUT2	0	0
ENSG00000186871	X	72204657	72239047	q13.1	ERCC6L	0	0
ENSG00000186918	8	28345585	28402701	p21.1	ZNF395	0	1
