ensemblID	chr	start	end	band	symbol	isHK	isTF	community
ENSG00000204348	6	31969810	31972292	p21.33	DXO	0	0	218
ENSG00000204356	6	31952087	31959110	p21.33	NELFE	1	0	45
ENSG00000204370	11	112086773	112120013	q23.1	SDHD	1	0	60
ENSG00000204388	6	31827735	31830255	p21.33	HSPA1B	0	0	218
ENSG00000204389	6	31815464	31817946	p21.33	HSPA1A	0	0	218
ENSG00000204392	6	31797396	31806984	p21.33	LSM2	1	0	318
ENSG00000204438	6	31661229	31666283	p21.33	GPANK1	1	0	45
ENSG00000204439	6	31658298	31660772	p21.33	C6orf47	1	0	45
ENSG00000204444	6	31652416	31658210	p21.33	APOM	0	0	60
ENSG00000204498	6	31546870	31558829	p21.33	NFKBIL1	1	0	45
ENSG00000204519	19	57681969	57717301	q13.43	ZNF551	0	1	268
ENSG00000204520	6	31399784	31415315	p21.33	MICA	0	0	319
ENSG00000204525	6	31268749	31272130	p21.33	HLA-C	0	0	320
ENSG00000204536	6	31142439	31158238	p21.33	CCHCR1	0	0	18
ENSG00000204568	6	30617709	30626395	p21.33	MRPS18B	1	0	60
ENSG00000204569	6	30600400	30618612	p21.33	PPP1R10	1	0	25
ENSG00000204574	6	30571376	30597179	p21.33	ABCF1	1	0	268
ENSG00000204576	6	30556886	30563723	p21.33	PRR3	0	0	218
ENSG00000204590	6	30541377	30557174	p21.33	GNL1	0	0	45
ENSG00000204599	6	30326479	30343729	p22.1	TRIM39	1	0	25
ENSG00000204611	19	52113091	52139922	q13.41	ZNF616	0	1	25
ENSG00000204618	6	30070266	30075887	p22.1	RNF39	0	0	268
ENSG00000204634	2	101007617	101252866	q11.2	TBC1D8	0	0	25
ENSG00000204642	6	29722775	29738528	p22.1	HLA-F	0	0	298
ENSG00000204673	19	49869033	49878459	q13.33	AKT1S1	1	0	60
ENSG00000204842	12	111443485	111599676	q24.12	ATXN2	1	0	321
ENSG00000204851	19	46486906	46496498	q13.32	PNMA8B	0	0	19
ENSG00000204852	12	110614027	110649430	q24.11	TCTN1	0	0	322
ENSG00000204859	1	6580001	6589280	p36.31	ZBTB48	0	1	218
ENSG00000204899	13	72708357	72727687	q21.33	MZT1	0	0	163
ENSG00000204923	2	68459419	68467258	p13.3	FBXO48	0	0	25
ENSG00000204977	13	49995888	50020481	q14.2	TRIM13	0	0	305
ENSG00000205002	8	116938199	116944487	q24.11	AARD	0	0	19
ENSG00000205038	8	109362477	109530330	q23.1	PKHD1L1	0	0	243
ENSG00000205045	17	35464249	35537861	q12	SLFN12L	0	0	358
ENSG00000205078	16	77199397	77213215	q23.1	SYCE1L	0	0	298
ENSG00000205085	7	128672288	128687872	q32.1	FAM71F2	0	0	25
ENSG00000205133	8	92883530	93017673	q22.1	TRIQK	0	0	323
ENSG00000205138	19	35995199	35996315	q13.12	SDHAF1	0	0	45
ENSG00000205208	4	158666679	158672255	q32.1	C4orf46	0	0	19
ENSG00000205220	16	67934502	67937087	q22.1	PSMB10	0	0	324
ENSG00000205250	16	67192169	67198918	q22.1	E2F4	1	1	268
ENSG00000205268	8	65717510	65842322	q13.1	PDE7A	0	0	202
ENSG00000205269	6	11538278	11583524	p24.2	TMEM170B	0	0	60
ENSG00000205336	16	57610652	57665580	q21	ADGRG1	0	0	60
ENSG00000205339	11	9384622	9448126	p15.4	IPO7	1	0	325
ENSG00000205363	15	73735431	73752747	q24.1	INSYN1	0	0	19
ENSG00000205364	16	56632233	56633986	q13	MT1M	0	0	32
ENSG00000205403	4	109740694	109802179	q25	CFI	0	0	326
ENSG00000205423	16	50024410	50037088	q12.1	CNEP1R1	0	0	25
ENSG00000205476	14	99500180	99604026	q32.2	CCDC85C	0	0	218
ENSG00000205517	19	11384341	11419342	p13.2	RGL3	0	0	326
ENSG00000205544	17	7402975	7404137	p13.1	TMEM256	1	0	60
ENSG00000205643	22	46244011	46250679	q13.31	CDPF1	0	0	151
ENSG00000205710	17	4899418	4902932	p13.2	C17orf107	0	0	25
ENSG00000205726	21	33642400	33899861	q22.11	ITSN1	0	0	268
ENSG00000205744	19	6467207	6482557	p13.3	DENND1C	0	0	45
ENSG00000205758	21	33589341	33643926	q22.11	CRYZL1	0	0	243
ENSG00000205795	2	10056780	10080944	p25.1	CYS1	0	0	243
ENSG00000205903	7	6637322	6656432	p22.1	ZNF316	0	1	327
ENSG00000205981	3	180983709	180989774	q26.33	DNAJC19	1	0	218
ENSG00000206053	16	1678256	1702280	p13.3	JPT2	0	0	298
ENSG00000206075	18	63476761	63505085	q21.33	SERPINB5	0	0	326
ENSG00000206077	5	710360	766952	p15.33	ZDHHC11B	0	0	45
ENSG00000206384	3	130560334	130678155	q22.1	COL6A6	0	0	19
ENSG00000206527	3	123490820	123585185	q21.1	HACD2	0	0	60
ENSG00000206560	3	15667236	15859771	p25.1	ANKRD28	1	0	328
ENSG00000211456	3	45689056	45745424	p21.31	SACM1L	0	0	116
ENSG00000211460	2	121737103	121767853	q14.3	TSN	1	0	329
ENSG00000212747	X	135020504	135022529	q26.3	RTL8B	0	0	326
ENSG00000212916	1	232804892	232808407	q42.2	MAP10	0	0	25
ENSG00000213015	19	55635016	55643469	q13.42	ZNF580	1	1	218
ENSG00000213024	19	49906825	49929763	q13.33	NUP62	1	0	25
ENSG00000213064	1	168225938	168253025	q24.2	SFT2D2	0	0	330
ENSG00000213066	6	166999182	167094789	q27	FGFR1OP	0	0	218
ENSG00000213088	1	159203307	159206500	q23.2	ACKR1	0	0	326
ENSG00000213096	19	24033405	24129961	p12	ZNF254	0	1	19
ENSG00000213185	10	122849078	122879641	q26.13	FAM24B	0	0	331
ENSG00000213186	3	160432445	160485773	q25.33	TRIM59	0	0	332
ENSG00000213203	7	150716557	150724284	q36.1	GIMAP1	0	0	340
ENSG00000213281	1	114704469	114716894	p13.2	NRAS	0	0	25
ENSG00000213341	10	100188298	100229619	q24.31	CHUK	1	0	19
ENSG00000213366	1	109668022	109709551	p13.3	GSTM2	0	0	333
ENSG00000213390	10	97222173	97292673	q24.1	ARHGAP19	0	0	19
ENSG00000213424	17	40654665	40665181	q21.2	KRT222	0	0	326
ENSG00000213463	14	70366496	70417061	q24.2	SYNJ2BP	1	0	326
ENSG00000213516	1	88979456	88992960	p22.2	RBMXL1	1	0	25
ENSG00000213563	8	144525733	144529132	q24.3	C8orf82	1	0	25
ENSG00000213585	5	133971915	134005133	q31.1	VDAC1	0	0	268
ENSG00000213619	11	47565336	47584562	p11.2	NDUFS3	1	0	60
ENSG00000213625	1	65420587	65436007	p31.3	LEPROT	1	0	243
ENSG00000213626	2	30231369	30323730	p23.1	LBH	0	0	32
ENSG00000213638	19	1905378	1913447	p13.3	ADAT3	0	0	298
ENSG00000213639	2	28751640	28802940	p23.2	PPP1CB	0	0	202
ENSG00000213654	6	32190766	32195523	p21.32	GPSM3	0	0	334
ENSG00000213672	3	48673844	48686364	p21.31	NCKIPSD	1	0	19
ENSG00000213699	2	26764284	26781231	p23.3	SLC35F6	0	0	268
ENSG00000213722	6	31727038	31730617	p21.33	DDAH2	0	0	45
ENSG00000213741	14	49570984	49599164	q21.3	RPS29	0	0	69
ENSG00000213762	19	57614233	57624723	q13.43	ZNF134	1	1	267
ENSG00000213782	12	12813316	12829981	p13.1	DDX47	1	0	25
ENSG00000213853	16	10528422	10580698	p13.13	EMP2	0	0	268
ENSG00000213906	14	24305734	24312053	q12	LTB4R2	0	0	335
ENSG00000213923	22	38290691	38318084	q13.1	CSNK1E	0	0	163
ENSG00000213949	5	52787896	52959210	q11.2	ITGA1	0	0	268
ENSG00000213977	17	3662896	3668682	p13.2	TAX1BP3	0	0	336
ENSG00000214013	15	42273233	42356935	q15.1	GANC	0	0	326
ENSG00000214029	12	133106817	133130473	q24.33	ZNF891	0	1	330
ENSG00000214050	8	28348287	28490318	p21.1	FBXO16	0	0	69
ENSG00000214160	3	184242301	184249548	q27.1	ALG3	0	0	337
ENSG00000214253	7	101239458	101252316	q22.1	FIS1	1	0	326
ENSG00000214274	14	20684177	20698971	q11.2	ANG	0	0	19
ENSG00000214300	7	100307702	100322196	q22.1	SPDYE3	0	0	268
ENSG00000214367	4	2227464	2242164	p16.3	HAUS3	1	0	25
ENSG00000214413	10	110898730	110919274	q25.2	BBIP1	0	0	163
ENSG00000214517	11	74171099	74254703	q13.4	PPME1	0	0	60
ENSG00000214530	11	72754729	72793681	q13.4	STARD10	0	0	85
ENSG00000214753	11	62712630	62727472	q12.3	HNRNPUL2	1	0	45
ENSG00000214756	11	62665309	62668496	q12.3	CSKMT	0	0	25
ENSG00000214944	5	73626158	73941993	q13.2	ARHGEF28	0	0	326
ENSG00000215012	22	19846138	19854896	q11.21	RTL10	0	0	25
ENSG00000215021	12	6965327	6970825	p13.31	PHB2	1	0	151
ENSG00000215041	17	7315628	7329393	p13.1	NEURL4	0	0	218
ENSG00000215251	20	3146519	3159897	p13	FASTKD5	1	0	25
ENSG00000215271	14	23272422	23299447	q11.2	HOMEZ	0	1	218
ENSG00000215301	X	41333284	41364472	p11.4	DDX3X	1	0	25
ENSG00000215421	18	74597870	75065671	q22.3	ZNF407	0	1	298
ENSG00000215712	6	157289386	157323601	q25.3	TMEM242	1	0	218
ENSG00000215717	1	109089803	109096934	p13.3	TMEM167B	1	0	151
ENSG00000215788	1	6460786	6466195	p36.31	TNFRSF25	0	0	268
ENSG00000217930	16	4331549	4355607	p13.3	PAM16	1	0	60
ENSG00000218891	19	55576770	55580845	q13.42	ZNF579	1	1	338
ENSG00000220205	17	8159149	8163546	p13.1	VAMP2	0	0	268
ENSG00000221869	8	47736909	47739086	q11.21	CEBPD	0	1	32
ENSG00000221883	3	48917782	48919385	p21.31	ARIH2OS	1	0	218
ENSG00000221886	5	160393148	160400097	q33.3	ZBED8	0	0	25
ENSG00000221890	22	38818452	38843982	q13.1	NPTXR	0	0	339
ENSG00000221909	7	99546308	99558536	q22.1	FAM200A	1	0	25
ENSG00000221914	8	26291491	26372680	p21.2	PPP2R2A	1	0	218
ENSG00000221955	3	125082636	125212864	q21.2	SLC12A8	0	0	326
ENSG00000221968	11	61873519	61892051	q12.2	FADS3	0	0	268
ENSG00000221978	1	1385711	1399328	p36.33	CCNL2	1	0	260
ENSG00000221983	19	18571730	18577550	p13.11	UBA52	1	0	16
ENSG00000222009	1	44808482	44815585	p34.1	BTBD19	0	0	25
ENSG00000222011	7	102748971	102809225	q22.1	FAM185A	0	0	326
ENSG00000222047	10	73909969	73922777	q22.2	C10orf55	0	0	298
ENSG00000223501	6	33250272	33272047	p21.32	VPS52	1	0	218
ENSG00000223865	6	33075926	33087201	p21.32	HLA-DPB1	0	0	316
ENSG00000224420	19	49688664	49690575	q13.33	ADM5	0	0	110
ENSG00000225190	17	45435900	45490749	q21.31	PLEKHM1	1	0	19
ENSG00000225362	15	71110244	71115500	q23	CT62	0	0	326
ENSG00000225663	17	81822361	81833302	q25.3	MCRIP1	0	0	19
ENSG00000225697	3	48625723	48635493	p21.31	SLC26A6	0	0	177
ENSG00000225828	1	32361270	32364278	p35.1	FAM229A	0	0	110
ENSG00000225830	10	49455368	49539538	q11.23	ERCC6	0	0	330
ENSG00000225921	6	13615327	13632739	p23	NOL7	1	0	341
ENSG00000225950	19	49061066	49065054	q13.33	NTF4	0	0	326
ENSG00000225973	15	55317184	55319161	q21.3	PIGBOS1	0	0	60
ENSG00000226479	2	120221278	120223408	q14.2	TMEM185B	1	0	25
ENSG00000226742	18	79964561	79970822	q23	HSBP1L1	0	0	151
ENSG00000226887	4	52722618	52751640	q12	ERVMER34-1	0	0	326
ENSG00000227057	6	33279108	33289527	p21.32	WDR46	1	0	45
ENSG00000227268	10	87859161	87863437	q23.31	KLLN	0	0	342
ENSG00000227345	10	49818279	49970203	q11.23	PARG	0	0	298
ENSG00000228474	2	27070472	27071773	p23.3	OST4	0	0	60
ENSG00000228594	1	1598012	1600096	p36.33	FNDC10	0	0	326
ENSG00000228696	17	46274784	46361797	q21.31	ARL17B	0	0	343
ENSG00000228716	5	80626228	80654983	q14.1	DHFR	0	0	268
ENSG00000229833	19	7629737	7631956	p13.2	PET100	1	0	60
ENSG00000231389	6	33064569	33080775	p21.32	HLA-DPA1	0	0	316
ENSG00000231500	6	33272010	33276510	p21.32	RPS18	0	0	344
ENSG00000231672	2	217284019	217756593	q35	DIRC3	0	0	345
ENSG00000232119	X	120594010	120621074	q24	MCTS1	1	0	19
ENSG00000232810	6	31575567	31578336	p21.33	TNF	0	0	218
ENSG00000233493	19	55379245	55384598	q13.42	TMEM238	0	0	298
ENSG00000234127	6	30184455	30213427	p22.1	TRIM26	1	0	25
ENSG00000234284	5	179023752	179035064	q35.3	ZNF879	0	1	163
ENSG00000234545	7	92560793	92590394	q21.2	FAM133B	0	0	45
ENSG00000234857	11	62690275	62727384	q12.3	HNRNPUL2-BSCL2	0	0	45
ENSG00000235098	1	1418420	1421769	p36.33	ANKRD65	0	0	19
ENSG00000235106	9	134025439	134034666	q34.2	BRD3OS	0	0	60
ENSG00000235169	1	3772761	3775982	p36.32	SMIM1	0	0	116
ENSG00000236104	6	33314406	33317942	p21.32	ZBTB22	0	1	45
ENSG00000237190	5	134402087	134411898	q31.1	CDKN2AIPNL	0	0	60
ENSG00000237440	19	20535825	20565809	p12	ZNF737	0	1	346
ENSG00000237489	10	130020025	130110817	q26.3	C10orf143	0	0	326
ENSG00000237515	16	12901620	13240413	p13.12	SHISA9	0	0	45
ENSG00000237765	4	15681662	15705565	p15.32	FAM200B	0	1	19
ENSG00000238083	17	46511511	46555650	q21.31	LRRC37A2	0	0	347
ENSG00000238227	9	136114581	136118863	q34.3	TMEM250	0	0	45
ENSG00000239264	6	7881517	7910814	p24.3	TXNDC5	0	0	177
ENSG00000239672	17	51153536	51162428	q21.33	NME1	0	0	69
ENSG00000239887	1	162366908	162386818	q23.3	C1orf226	0	0	326
ENSG00000240065	6	32844136	32859585	p21.32	PSMB9	0	0	298
ENSG00000240184	5	141475947	141512979	q31.3	PCDHGC3	0	0	330
ENSG00000240230	7	898778	975599	p22.3	COX19	1	0	151
ENSG00000240849	20	50118254	50153734	q13.13	TMEM189	1	0	268
ENSG00000241360	22	37658727	37666934	q13.1	PDXP	0	0	298
ENSG00000241370	6	30345131	30346884	p22.1	RPP21	0	0	45
ENSG00000241399	2	159768630	159798255	q24.2	CD302	0	0	60
ENSG00000241468	7	99448475	99466331	q22.1	ATP5MF	0	0	60
ENSG00000241685	7	99325910	99366262	q22.1	ARPC1A	1	0	218
ENSG00000241837	21	33903453	33915980	q22.11	ATP5PO	0	0	60
ENSG00000241839	15	64841883	64868007	q22.31	PLEKHO2	0	0	25
ENSG00000241878	22	31618491	31662432	q12.2	PISD	0	0	268
ENSG00000241935	10	97584323	97612802	q24.2	HOGA1	0	0	60
ENSG00000241978	9	110048598	110172512	q31.3	AKAP2	0	0	163
ENSG00000242372	20	35278911	35284985	q11.22	EIF6	1	0	348
ENSG00000242732	X	72127110	72131901	q13.1	RTL5	0	0	19
ENSG00000242802	7	4775615	4794395	p22.1	AP5Z1	0	0	218
ENSG00000243335	7	66628767	66649067	q11.21	KCTD7	0	0	326
ENSG00000243364	1	155063731	155069553	q21.3	EFNA4	0	0	25
ENSG00000243678	17	51165435	51171747	q21.33	NME2	1	1	298
ENSG00000243749	1	34981535	34985353	p34.3	TMEM35B	0	0	45
ENSG00000243927	21	34073224	34143034	q22.11	MRPS6	1	0	349
ENSG00000244165	19	10111538	10115372	p13.2	P2RY11	0	0	45
ENSG00000244187	9	136791355	136793257	q34.3	TMEM141	1	0	298
ENSG00000244274	20	45406057	45410610	q13.12	DBNDD2	0	0	19
ENSG00000244462	20	35648925	35664956	q11.22	RBM12	1	0	25
ENSG00000244476	6	11102489	11111732	p24.2	ERVFRD-1	0	0	10
ENSG00000244482	19	54236592	54242791	q13.42	LILRA6	0	0	350
ENSG00000244731	6	31982024	32002681	p21.33	C4A	0	0	351
ENSG00000245848	19	33299934	33302564	q13.11	CEBPA	0	1	60
ENSG00000247315	20	296968	300321	p13	ZCCHC3	1	0	218
ENSG00000247626	2	197705369	197708387	q33.1	MARS2	1	0	25
ENSG00000248098	19	41397460	41425005	q13.2	BCKDHA	1	0	298
ENSG00000248383	5	140926369	141012344	q31.3	PCDHAC1	0	0	352
ENSG00000248712	11	119189638	119196769	q23.3	CCDC153	0	0	353
ENSG00000250091	12	123925461	123934984	q24.31	DNAH10OS	0	0	354
ENSG00000250151	3	9793082	9835401	p25.3	ARPC4-TTLL3	0	0	202
ENSG00000250305	8	12945642	13031503	p22	TRMT9B	0	0	330
ENSG00000250317	4	25861830	25929874	p15.2	SMIM20	0	0	326
ENSG00000250479	22	23765834	23768443	q11.23	CHCHD10	0	0	60
ENSG00000251322	22	50674415	50733298	q13.33	SHANK3	0	0	110
ENSG00000251369	19	57535257	57559863	q13.43	ZNF550	0	1	218
ENSG00000253250	8	90958637	90985257	q21.3	C8orf88	0	0	127
ENSG00000253304	1	29119428	29123935	p35.3	TMEM200B	0	0	355
ENSG00000253313	1	43281883	43285617	p34.2	C1orf210	0	0	326
ENSG00000253368	1	26993707	27000898	p36.11	TRNP1	0	0	154
ENSG00000253710	13	52012398	52032171	q14.3	ALG11	1	0	330
ENSG00000253719	12	74537827	74545430	q21.1	ATXN7L3B	1	0	116
ENSG00000253797	13	52024691	52033600	q14.3	UTP14C	1	0	330
ENSG00000253958	8	8701938	8704106	p23.1	CLDN23	0	0	326
ENSG00000254087	8	55879813	56014168	q12.1	LYN	0	0	19
ENSG00000254093	8	10764963	10839884	p23.1	PINX1	1	0	157
ENSG00000254413	22	50568869	50582965	q13.33	CHKB-CPT1B	0	0	356
ENSG00000254470	11	65775893	65780802	q13.1	AP5B1	0	0	127
ENSG00000254535	4	134196333	134201748	q28.3	PABPC4L	0	0	77
ENSG00000254585	15	23643549	23647867	q11.2	MAGEL2	0	0	127
ENSG00000254709	22	22887780	22896107	q11.22	IGLL5	0	0	177
ENSG00000254901	19	19176903	19192591	p13.11	BORCS8	0	0	45
ENSG00000255112	18	11851396	11854449	p11.21	CHMP1B	0	0	357
ENSG00000255150	12	104303739	104305205	q23.3	EID3	0	0	45
ENSG00000255302	15	48877886	48880183	q21.1	EID1	0	0	163
ENSG00000255423	3	73061659	73063337	p13	EBLN2	0	0	25
ENSG00000255529	15	57706629	57782762	q21.3	POLR2M	0	0	163
ENSG00000255561	11	111874056	111881243	q23.1	FDXACB1	0	0	302
ENSG00000255587	6	36697810	36733183	p21.2	RAB44	0	0	10
ENSG00000256053	14	103562962	103607523	q32.33	APOPT1	1	0	151
ENSG00000256087	19	52031379	52095738	q13.41	ZNF432	0	1	218
ENSG00000256235	5	150777946	150796734	q33.1	SMIM3	0	0	60
ENSG00000256294	19	44112181	44134816	q13.31	ZNF225	0	1	25
ENSG00000256683	19	51964343	51986856	q13.41	ZNF350	0	1	358
ENSG00000256771	19	19865886	19894674	p13.11	ZNF253	0	1	25
ENSG00000257103	19	34172504	34229515	q13.11	LSM14A	1	0	359
ENSG00000257108	16	566996	569495	p13.3	NHLRC4	0	0	202
ENSG00000257315	1	203795714	203854999	q32.1	ZBED6	1	1	360
ENSG00000257365	14	64986720	65062652	q23.3	FNTB	1	0	268
ENSG00000257923	7	101815904	102283958	q22.1	CUX1	1	1	60
ENSG00000258311	12	55716036	55724703	q13.2	NA	0	0	60
ENSG00000258484	15	68818221	68946811	q23	SPESP1	0	0	361
ENSG00000258818	14	20684100	20701215	q11.2	RNASE4	0	0	163
ENSG00000258839	16	89912119	89920977	q24.3	MC1R	0	0	298
ENSG00000258890	17	64506588	64542461	q23.3	CEP95	0	0	25
ENSG00000259040	6	7881522	8064364	p24.3	BLOC1S5-TXNDC5	0	0	362
ENSG00000259330	15	40323664	40326715	q15.1	INAFM2	0	0	25
ENSG00000259431	14	23555988	23560271	q11.2	THTPA	1	0	268
ENSG00000259956	3	51391268	51397908	p21.2	RBM15B	1	0	19
ENSG00000260027	17	48607227	48633572	q21.32	HOXB7	0	1	274
ENSG00000260916	15	55340032	55408510	q21.3	CCPG1	1	0	116
ENSG00000261115	7	141074232	141480380	q34	TMEM178B	0	0	326
ENSG00000261150	8	143857324	143878464	q24.3	EPPK1	0	0	326
ENSG00000261221	19	55605405	55617269	q13.42	ZNF865	1	1	110
ENSG00000261371	17	64319415	64413776	q23.3	PECAM1	0	0	32
ENSG00000262655	11	13962689	14267884	p15.2	SPON1	0	0	19
ENSG00000263001	7	74657667	74760692	q11.23	GTF2I	1	1	268
ENSG00000263465	11	95067197	95071224	q21	SRSF8	1	0	45
ENSG00000263528	1	206470476	206496889	q32.1	IKBKE	0	0	326
ENSG00000263961	1	206052723	206102459	q32.1	RHEX	0	0	10
ENSG00000264230	10	46375627	46391784	q11.22	ANXA8L1	0	0	202
ENSG00000264364	17	58083415	58095536	q22	DYNLL2	1	0	45
ENSG00000264522	1	149937812	150010676	q21.2	OTUD7B	0	0	45
ENSG00000265107	1	147756199	147773362	q21.2	GJA5	0	0	110
ENSG00000265241	1	145917714	145927678	q21.1	RBM8A	1	0	116
ENSG00000265354	10	45972449	46003734	q11.22	TIMM23	0	0	268
ENSG00000265491	1	145738868	145824077	q21.1	RNF115	1	0	326
ENSG00000265808	1	120150898	120176515	p12	SEC22B	1	0	268
ENSG00000266074	17	81395475	81466332	q25.3	BAHCC1	0	0	326
ENSG00000266265	7	130731235	130734176	q32.2	KLF14	0	1	268
ENSG00000266472	1	150293720	150308979	q21.2	MRPS21	1	0	363
ENSG00000266524	10	47300386	47313547	q11.22	GDF10	0	0	19
ENSG00000266964	19	35138808	35143109	q13.12	FXYD1	0	0	364
ENSG00000267534	19	10221433	10231331	p13.2	S1PR2	0	0	25
ENSG00000267680	19	44094339	44109886	q13.31	ZNF224	0	1	25
ENSG00000267795	16	4788397	4796491	p13.3	SMIM22	0	0	326
ENSG00000267796	19	35748361	35754519	q13.12	LIN37	1	0	25
ENSG00000268104	X	116436622	116461458	q23	SLC6A14	0	0	326
ENSG00000269113	1	47760528	47996895	p33	TRABD2B	0	0	326
ENSG00000269242	19	12643831	12648397	p13.13	NA	0	0	365
ENSG00000269693	19	12525720	12580975	p13.2	NA	0	0	25
ENSG00000269743	X	104099214	104157027	q22.2	SLC25A53	0	0	330
ENSG00000270647	17	35713791	35864615	q12	TAF15	1	0	45
ENSG00000271425	1	146064699	146144804	q21.1	NBPF10	0	0	366
ENSG00000271447	17	35756249	35795707	q12	MMP28	0	0	268
ENSG00000271503	17	35871491	35880793	q12	CCL5	0	0	177
ENSG00000271601	1	145933423	145958001	q21.1	LIX1L	0	0	163
ENSG00000272325	6	34279679	34392674	p21.31	NUDT3	1	0	330
ENSG00000272333	19	35718019	35738878	q13.12	KMT2B	0	1	367
ENSG00000272391	7	75416787	75486271	q11.23	POM121C	1	0	110
ENSG00000272398	6	106969831	106975627	q21	CD24	0	0	151
ENSG00000272636	17	142789	181636	p13.3	DOC2B	0	0	127
ENSG00000272886	3	53283428	53347610	p21.1	DCP1A	0	0	25
ENSG00000273559	17	38800434	38825481	q12	CWC25	1	0	142
ENSG00000273604	17	38671703	38675421	q12	EPOP	0	0	25
ENSG00000273749	15	22867052	22981063	q11.2	CYFIP1	1	0	298
ENSG00000273820	X	49879948	49882565	p11.23	USP27X	1	0	243
ENSG00000273841	5	69364743	69370013	q13.2	TAF9	1	0	60
ENSG00000274180	17	21238870	21253410	p11.2	NATD1	0	0	60
ENSG00000274211	17	38352228	38405593	q12	SOCS7	0	0	218
ENSG00000274523	7	75027122	75074228	q11.23	RCC1L	0	0	326
ENSG00000275004	22	22484421	22509154	q11.22	ZNF280B	0	1	202
ENSG00000275023	17	38705542	38729803	q12	MLLT6	0	0	218
ENSG00000275066	17	37514797	37609496	q12	SYNRG	0	0	19
ENSG00000275111	2	95165432	95184317	q11.1	ZNF2	0	1	25
ENSG00000275302	17	36103590	36105621	q12	CCL4	0	0	218
ENSG00000275700	17	36948875	37056871	q12	AATF	1	0	80
ENSG00000275835	15	22983192	23039673	q11.2	TUBGCP5	0	0	268
ENSG00000275895	21	6484623	6499261	p12	U2AF1L5	0	0	368
ENSG00000276023	17	37489831	37513501	q12	DUSP14	1	0	25
ENSG00000276043	19	4903080	4962154	p13.3	UHRF1	0	0	318
ENSG00000276070	17	36210924	36212878	q12	CCL4L2	0	0	218
ENSG00000276180	6	27138588	27139881	p22.1	HIST1H4I	0	0	264
ENSG00000276293	17	38765689	38800126	q12	PIP4K2B	0	0	218
ENSG00000276409	17	35983291	35987004	q12	CCL14	0	0	19
ENSG00000276547	5	141397987	141512979	q31.3	PCDHGB5	1	0	25
ENSG00000276600	1	205976740	206003461	q32.1	RAB7B	0	0	326
ENSG00000276644	13	71437966	71867192	q21.33	DACH1	0	1	326
ENSG00000277117	21	5022493	5040666	p12	NA	0	0	369
ENSG00000277161	17	36535020	36539310	q12	PIGW	1	0	45
ENSG00000277363	17	38530016	38605930	q12	SRCIN1	0	0	370
ENSG00000277632	17	36088256	36090169	q12	CCL3	0	0	218
ENSG00000277639	16	53035690	53052873	q12.2	NA	0	0	25
ENSG00000277791	17	38752736	38764231	q12	PSMB3	1	0	218
ENSG00000277972	17	38730235	38735044	q12	CISD3	1	0	202
ENSG00000278311	17	36544888	36589848	q12	GGNBP2	1	0	302
ENSG00000278318	19	44417519	44448578	q13.31	ZNF229	0	1	19
ENSG00000278535	17	36591798	36600806	q12	DHRS11	0	0	60
ENSG00000278540	17	37084988	37406818	q12	ACACA	0	0	60
ENSG00000278615	11	62662816	62665217	q12.3	C11orf98	0	0	45
ENSG00000278619	17	36601572	36608971	q12	MRM1	1	0	45
ENSG00000278845	17	38297023	38323218	q12	MRPL45	1	0	218
ENSG00000280071	21	5079294	5128425	p12	GATD3B	0	0	371
ENSG00000280433	21	5155499	5165472	p12	NA	0	0	371
ENSG00000002586	X	2691133	2741309	p22.33	CD99	0	0	326
ENSG00000006062	17	45263119	45317145	q21.31	MAP3K14	0	0	25
ENSG00000005238	9	35104112	35116341	p13.3	FAM214B	0	0	151
ENSG00000005249	7	107044649	107161811	q22.3	PRKAR2B	0	0	268
ENSG00000005700	6	82169983	82247754	q14.1	IBTK	1	0	60
ENSG00000006432	14	70722526	70809534	q24.2	MAP3K9	0	0	69
ENSG00000005810	13	77044655	77327050	q22.3	MYCBP2	0	0	60
ENSG00000005844	16	30472658	30523185	p11.2	ITGAL	0	0	177
ENSG00000006125	17	35578046	35726409	q12	AP2B1	0	0	19
ENSG00000025039	6	89364636	89412270	q15	RRAGD	0	0	60
ENSG00000003436	2	187464230	187565760	q32.1	TFPI	0	0	243
ENSG00000033050	7	151212490	151227230	q36.1	ABCF2	1	0	25
ENSG00000010292	12	6493356	6531955	p13.31	NCAPD2	0	0	25
ENSG00000002587	4	11393150	11429765	p15.33	HS3ST1	0	0	19
ENSG00000006555	1	54779712	54801267	p32.3	TTC22	0	0	326
ENSG00000014641	2	63588609	63607197	p15	MDH1	0	0	268
ENSG00000011347	11	61515313	61581148	q12.2	SYT7	0	0	326
ENSG00000009954	7	73440398	73522278	q11.23	BAZ1B	1	0	326
ENSG00000020633	1	24899511	24965121	p36.11	RUNX3	0	1	110
ENSG00000041357	15	78540405	78552419	q25.1	PSMA4	1	0	19
ENSG00000038427	5	83471465	83582303	q14.2	VCAN	0	0	19
ENSG00000049192	5	65148736	65481920	q12.3	ADAMTS6	0	0	19
ENSG00000008282	7	106090503	106112576	q22.3	SYPL1	1	0	116
ENSG00000005243	17	48026167	48038030	q21.32	COPZ2	0	0	268
ENSG00000052795	4	158769138	158908049	q32.1	FNIP2	0	0	60
ENSG00000021645	14	78170373	79868290	q24.3	NRXN3	0	0	151
ENSG00000023228	2	206114817	206159603	q33.3	NDUFS1	0	0	60
