chr	start	end	id	score	phits	ghits	near_region	near_distance	type
7	61132121	61132372	MACS_peak_18704	66.67	0	0	ENSG00000234444	3170086	intergen
7	61167420	61167742	MACS_peak_18705	50.24	0	0	ENSG00000234444	3134716	intergen
7	61195516	61195761	MACS_peak_18706	53.16	0	0	ENSG00000234444	3106697	intergen
7	61239467	61239788	MACS_peak_18707	50.62	0	0	ENSG00000234444	3062670	intergen
7	61264839	61265292	MACS_peak_18708	54.78	0	0	ENSG00000234444	3037166	intergen
7	61266953	61267337	MACS_peak_18709	70.41	0	0	ENSG00000234444	3035121	intergen
7	61269169	61269394	MACS_peak_18710	167.72	0	0	ENSG00000234444	3033064	intergen
7	61270400	61270708	MACS_peak_18711	57.86	0	0	ENSG00000234444	3031750	intergen
7	61275295	61275659	MACS_peak_18712	68.83	0	0	ENSG00000234444	3026799	intergen
7	61288968	61289334	MACS_peak_18713	93.12	0	0	ENSG00000234444	3013124	intergen
7	61292053	61292297	MACS_peak_18714	182.23	0	0	ENSG00000234444	3010161	intergen
7	62044160	62044443	MACS_peak_18719	52.99	0	0	ENSG00000234444	2258015	intergen
7	62050345	62050709	MACS_peak_18720	81.3	0	0	ENSG00000234444	2251749	intergen
7	62052378	62052599	MACS_peak_18721	62.27	0	0	ENSG00000234444	2249859	intergen
7	62066224	62066564	MACS_peak_18722	82.04	0	0	ENSG00000234444	2235894	intergen
7	62066980	62067346	MACS_peak_18723	171.39	0	0	ENSG00000234444	2235112	intergen
7	62078577	62078885	MACS_peak_18724	57.16	0	0	ENSG00000234444	2223573	intergen
7	62086975	62087327	MACS_peak_18725	57.06	0	0	ENSG00000234444	2215131	intergen
7	62124369	62124681	MACS_peak_18726	71.83	0	0	ENSG00000234444	2177777	intergen
7	61741367	61741635	MACS_peak_18727	76.3	0	0	ENSG00000234444	2560823	intergen
7	62088464	62088812	MACS_peak_18728	107.82	0	0	ENSG00000234444	2213646	intergen
7	62064157	62064523	MACS_peak_18730	94.51	0	0	ENSG00000234444	2237935	intergen
7	62040982	62041416	MACS_peak_18733	96.86	0	0	ENSG00000234444	2261042	intergen
7	62035920	62036318	MACS_peak_18734	82.07	0	0	ENSG00000234444	2266140	intergen
7	62035144	62035408	MACS_peak_18735	99.21	0	0	ENSG00000234444	2267050	intergen
7	62031214	62031595	MACS_peak_18736	327.44	0	0	ENSG00000234444	2270863	intergen
7	62027250	62027672	MACS_peak_18737	403.64	0	0	ENSG00000234444	2274786	intergen
7	62287205	62287524	MACS_peak_18739	167.7	0	0	ENSG00000234444	2014934	intergen
7	62295039	62295457	MACS_peak_18740	192.03	0	0	ENSG00000234444	2007001	intergen
7	62295601	62295992	MACS_peak_18741	106.86	0	0	ENSG00000234444	2006466	intergen
7	62300552	62300974	MACS_peak_18743	150.44	0	0	ENSG00000234444	2001484	intergen
7	62304658	62305054	MACS_peak_18744	100.2	0	0	ENSG00000234444	1997404	intergen
7	62309505	62309895	MACS_peak_18745	121	0	0	ENSG00000234444	1992563	intergen
7	62333752	62334081	MACS_peak_18746	135.37	0	0	ENSG00000234444	1968377	intergen
7	62336506	62336858	MACS_peak_18747	111.9	0	0	ENSG00000234444	1965600	intergen
7	62338256	62338614	MACS_peak_18748	56.38	0	0	ENSG00000234444	1963844	intergen
7	62343374	62343631	MACS_peak_18749	107.03	0	0	ENSG00000234444	1958827	intergen
7	62352652	62353014	MACS_peak_18751	89.08	0	0	ENSG00000234444	1949444	intergen
7	62356591	62356941	MACS_peak_18752	180.12	0	0	ENSG00000234444	1945517	intergen
7	62365771	62366090	MACS_peak_18753	213.55	0	0	ENSG00000234444	1936368	intergen
7	62372584	62373044	MACS_peak_18755	426.55	0	0	ENSG00000234444	1929414	intergen
7	62375339	62375695	MACS_peak_18756	51.61	0	0	ENSG00000234444	1926763	intergen
7	62527155	62527362	MACS_peak_18763	63.55	0	0	ENSG00000234444	1775096	intergen
7	62533081	62533339	MACS_peak_18767	68.49	0	0	ENSG00000234444	1769119	intergen
7	62542690	62543039	MACS_peak_18768	50.92	0	0	ENSG00000234444	1759419	intergen
7	62543909	62544209	MACS_peak_18769	63.65	0	0	ENSG00000234444	1758249	intergen
7	62544247	62544624	MACS_peak_18770	78.6	0	0	ENSG00000234444	1757834	intergen
7	62548677	62548890	MACS_peak_18771	224.27	0	0	ENSG00000234444	1753568	intergen
7	62561330	62561555	MACS_peak_18772	320.35	0	0	ENSG00000234444	1740903	intergen
7	62564132	62564523	MACS_peak_18773	151.72	0	0	ENSG00000234444	1737935	intergen
7	62579733	62580073	MACS_peak_18775	105.65	0	0	ENSG00000234444	1722385	intergen
7	62903410	62903714	MACS_peak_18776	84.53	0	0	ENSG00000234444	1398744	intergen
7	63015707	63016054	MACS_peak_18777	472.89	0	0	ENSG00000234444	1286404	intergen
7	63322784	63323246	MACS_peak_18778	243.49	0	0	ENSG00000234444	979212	intergen
7	63425117	63425339	MACS_peak_18779	291.9	0	0	ENSG00000234444	877119	intergen
7	63745794	63746189	MACS_peak_18781	873.06	0	0	ENSG00000234444	556269	intergen
7	63791693	63792155	MACS_peak_18782	398.43	0	0	ENSG00000234444	510303	intergen
7	63818297	63818639	MACS_peak_18783	349.95	0	0	ENSG00000234444	483819	intergen
7	64163879	64164248	MACS_peak_18784	128.01	0	0	ENSG00000234444	138210	intergen
7	64334046	64334403	MACS_peak_18785	219.12	0	1	ENSG00000234444	0	gene
7	64697061	64697414	MACS_peak_18786	63.13	0	1	ENSG00000196247	0	gene
7	65133079	65133321	MACS_peak_18787	402.63	0	0	ENSG00000213462	126335	intergen
7	65157946	65158326	MACS_peak_18788	101.76	0	0	ENSG00000213462	151202	intergen
7	65226927	65227271	MACS_peak_18789	419.18	0	0	ENSG00000213462	220183	intergen
7	65227404	65227793	MACS_peak_18790	510.37	0	0	ENSG00000213462	220660	intergen
7	65227820	65228169	MACS_peak_18791	416.71	0	0	ENSG00000213462	221076	intergen
7	65340261	65340590	MACS_peak_18793	81.72	0	0	ENSG00000213462	333517	intergen
7	65488888	65489354	MACS_peak_18794	329.87	0	0	ENSG00000196715	378811	intergen
7	65562609	65562907	MACS_peak_18796	533.3	0	0	ENSG00000196715	305258	intergen
7	65588073	65588443	MACS_peak_18797	62.25	0	0	ENSG00000196715	279722	intergen
7	65639720	65640018	MACS_peak_18798	561.18	0	0	ENSG00000196715	228147	intergen
7	65722211	65722555	MACS_peak_18799	274.31	0	0	ENSG00000196715	145610	intergen
7	65990528	65990660	MACS_peak_18800	652.77	0	0	ENSG00000196715	30964	intergen
7	66232089	66232229	MACS_peak_18801	914.92	0	0	ENSG00000241258	77520	intergen
7	66950211	66950343	MACS_peak_18802	1028.85	0	1	ENSG00000106609	0	gene
7	67000765	67000996	MACS_peak_18803	532.66	0	1	ENSG00000198874	0	gene
7	67040836	67041254	MACS_peak_18804	495.64	0	1	ENSG00000198874	0	gene
7	67176765	67176941	MACS_peak_18805	763.02	0	1	ENSG00000198874	0	gene
7	67277060	67277380	MACS_peak_18806	301.69	0	0	ENSG00000198874	37540	intergen
7	67303370	67303513	MACS_peak_18807	983.72	0	0	ENSG00000198874	63850	intergen
7	68028947	68029316	MACS_peak_18808	84.4	0	0	ENSG00000198874	789427	intergen
7	68409173	68409431	MACS_peak_18810	595.17	0	0	ENSG00000198874	1169653	intergen
7	68440356	68440724	MACS_peak_18811	407.64	0	0	ENSG00000198874	1200836	intergen
7	68786069	68786303	MACS_peak_18812	787.23	0	0	ENSG00000198874	1546549	intergen
7	70121351	70121574	MACS_peak_18813	712.32	0	0	ENSG00000183166	1652916	intergen
7	70165082	70165385	MACS_peak_18814	506.92	0	0	ENSG00000183166	1609105	intergen
7	70197591	70197937	MACS_peak_18815	53.71	0	0	ENSG00000183166	1576553	intergen
7	71747079	71747446	MACS_peak_18816	110.32	0	0	ENSG00000183166	27044	intergen
7	71761060	71761432	MACS_peak_18817	638.92	0	0	ENSG00000183166	13058	intergen
7	72168341	72168586	MACS_peak_18818	487.14	0	1	ENSG00000183166	0	gene
7	72458113	72458345	MACS_peak_18819	282.24	0	0	ENSG00000183166	10961	intergen
7	72824060	72824291	MACS_peak_18821	532.66	0	0	ENSG00000196313	50073	intergen
7	72873653	72874032	MACS_peak_18822	322.31	0	0	ENSG00000196313	332	intergen
7	72915100	72915338	MACS_peak_18823	481.5	0	1	ENSG00000196313	0	gene
7	73124047	73124346	MACS_peak_18824	341.9	0	0	ENSG00000196313	172606	intergen
7	73463148	73463482	MACS_peak_18825	488.44	0	1	ENSG00000009954	0	gene
7	73658992	73659236	MACS_peak_18826	210.91	0	0	ENSG00000071462	18788	intergen
7	73667738	73667942	MACS_peak_18827	629.38	0	0	ENSG00000071462	10082	intergen
7	73979178	73979492	MACS_peak_18828	809.85	0	0	ENSG00000049540	43296	intergen
7	74067748	74068114	MACS_peak_18829	296.93	0	1	ENSG00000049540	0	gene
7	74566802	74567170	MACS_peak_18830	410.58	0	0	ENSG00000196275	223973	intergen
7	74866258	74866460	MACS_peak_18831	745.98	0	0	ENSG00000196275	14706	intergen
7	74892032	74892297	MACS_peak_18832	364.21	0	0	ENSG00000196275	40480	intergen
7	75046489	75046811	MACS_peak_18834	380.3	0	0	ENSG00000174428	40761	intergen
7	75077656	75077858	MACS_peak_18835	966.16	0	0	ENSG00000174428	9714	intergen
7	75268331	75268626	MACS_peak_18836	360.95	0	0	ENSG00000174428	118513	intergen
7	74932842	74933141	MACS_peak_18837	352.2	0	0	ENSG00000196275	81290	intergen
7	75301610	75301880	MACS_peak_18838	678.13	0	0	ENSG00000272391	109906	intergen
7	75452459	75452741	MACS_peak_18839	639.14	0	1	ENSG00000272391	0	gene
7	75467505	75467669	MACS_peak_18840	785.52	0	1	ENSG00000272391	0	gene
7	75492437	75492760	MACS_peak_18841	605.78	0	0	ENSG00000272391	6165	intergen
7	75499660	75499800	MACS_peak_18842	987.97	0	0	ENSG00000272391	13388	intergen
7	75619649	75619867	MACS_peak_18843	580.62	0	0	ENSG00000272391	133377	intergen
7	75642972	75643295	MACS_peak_18844	429.98	0	0	ENSG00000272391	156700	intergen
7	75866439	75866770	MACS_peak_18845	543.58	0	1	ENSG00000005486	0	gene
7	75931231	75931457	MACS_peak_18846	548.55	0	1	ENSG00000127948	0	gene
7	76130598	76130914	MACS_peak_18847	433.75	0	0	ENSG00000146701	63089	intergen
7	76178154	76178421	MACS_peak_18848	588.05	0	0	ENSG00000146701	110645	intergen
7	76201741	76201950	MACS_peak_18849	613.04	0	0	ENSG00000146701	134232	intergen
7	76263031	76263302	MACS_peak_18850	584.96	0	0	ENSG00000146701	195522	intergen
7	76314312	76314583	MACS_peak_18851	696.65	0	0	ENSG00000146701	246803	intergen
7	76435925	76436161	MACS_peak_18852	282.18	0	0	ENSG00000146701	368416	intergen
7	76542769	76543177	MACS_peak_18853	431.5	0	0	ENSG00000146701	475260	intergen
7	76588436	76588714	MACS_peak_18854	901.45	0	0	ENSG00000146701	520927	intergen
7	76637065	76637382	MACS_peak_18855	722.44	0	0	ENSG00000146701	569556	intergen
7	76695378	76695612	MACS_peak_18856	145.78	0	0	ENSG00000146701	627869	intergen
7	77061823	77062146	MACS_peak_18857	436.81	0	0	ENSG00000187257	629296	intergen
7	77247261	77247615	MACS_peak_18858	414.27	0	0	ENSG00000187257	443827	intergen
7	77369057	77369415	MACS_peak_18859	488.85	0	0	ENSG00000187257	322027	intergen
7	77641124	77641262	MACS_peak_18860	652.22	0	0	ENSG00000187257	50180	intergen
7	77759316	77759664	MACS_peak_18861	533.26	0	1	ENSG00000187257	0	gene
7	77815263	77815535	MACS_peak_18862	695.76	0	1	ENSG00000006576	0	gene
7	78120681	78120934	MACS_peak_18863	227.98	0	0	ENSG00000006576	163177	intergen
7	78240223	78240428	MACS_peak_18864	282.79	0	0	ENSG00000006576	282719	intergen
7	78297173	78297476	MACS_peak_18865	62.38	0	0	ENSG00000006576	339669	intergen
7	78464984	78465252	MACS_peak_18866	462.14	0	0	ENSG00000006576	507480	intergen
7	78587457	78587718	MACS_peak_18867	453.37	0	0	ENSG00000006576	629953	intergen
7	78833079	78833321	MACS_peak_18868	304.63	0	0	ENSG00000006576	875575	intergen
7	78923973	78924242	MACS_peak_18869	105.65	0	0	ENSG00000006576	966469	intergen
7	79028168	79028441	MACS_peak_18870	365.4	0	0	ENSG00000006576	1070664	intergen
7	79298184	79298555	MACS_peak_18871	488.85	0	0	ENSG00000135218	1066019	intergen
7	79498301	79498522	MACS_peak_18872	729.14	0	0	ENSG00000135218	866052	intergen
7	79502189	79502463	MACS_peak_18873	458.32	0	0	ENSG00000135218	862111	intergen
7	79625309	79625730	MACS_peak_18874	722.05	0	0	ENSG00000135218	738844	intergen
7	79681092	79681343	MACS_peak_18875	596.67	0	0	ENSG00000135218	683231	intergen
7	79750083	79750341	MACS_peak_18876	380.3	0	0	ENSG00000135218	614233	intergen
7	79898314	79898590	MACS_peak_18877	1126.98	0	0	ENSG00000135218	465984	intergen
7	80453798	80454064	MACS_peak_18878	719.85	0	1	ENSG00000135218	0	gene
7	80576083	80576329	MACS_peak_18879	448.91	0	1	ENSG00000135218	0	gene
7	80659559	80659776	MACS_peak_18880	746.04	0	1	ENSG00000135218	0	gene
7	80667325	80667668	MACS_peak_18881	751.13	0	1	ENSG00000135218	0	gene
7	80804617	80804840	MACS_peak_18882	434.23	0	0	ENSG00000135218	125339	intergen
7	80920118	80920377	MACS_peak_18883	468.05	0	0	ENSG00000135218	240840	intergen
7	81054550	81054790	MACS_peak_18884	51.05	0	0	ENSG00000135218	375272	intergen
7	81146900	81147256	MACS_peak_18885	96.97	0	0	ENSG00000135218	467622	intergen
7	81424193	81424587	MACS_peak_18886	58.76	0	0	ENSG00000135218	744915	intergen
7	81426652	81426791	MACS_peak_18887	1344.84	0	0	ENSG00000135218	747374	intergen
7	81499682	81499941	MACS_peak_18888	875.64	0	0	ENSG00000135218	820404	intergen
7	81980069	81980209	MACS_peak_18889	1395.4	0	0	ENSG00000135218	1300791	intergen
7	82247975	82248216	MACS_peak_18891	426.48	0	0	ENSG00000135218	1568697	intergen
7	82297079	82297211	MACS_peak_18892	1064.34	0	0	ENSG00000135218	1617801	intergen
7	82481615	82481811	MACS_peak_18893	644.94	0	0	ENSG00000135218	1802337	intergen
7	82726940	82727403	MACS_peak_18894	790.81	0	0	ENSG00000135218	2047662	intergen
7	82729427	82729871	MACS_peak_18895	710.42	0	0	ENSG00000135218	2050149	intergen
7	82740224	82740564	MACS_peak_18896	421.18	0	0	ENSG00000135218	2060946	intergen
7	82891417	82891790	MACS_peak_18897	89.02	0	0	ENSG00000135218	2212139	intergen
7	82902102	82902342	MACS_peak_18898	180.07	0	0	ENSG00000135218	2222824	intergen
7	83026928	83027241	MACS_peak_18900	51.09	0	0	ENSG00000135218	2347650	intergen
7	83073000	83073212	MACS_peak_18901	1253.83	0	0	ENSG00000135218	2393722	intergen
7	83096876	83097189	MACS_peak_18902	305.33	0	0	ENSG00000135218	2417598	intergen
7	83976308	83976669	MACS_peak_18903	525.71	0	0	ENSG00000135164	3170691	intergen
7	84066513	84066861	MACS_peak_18904	76.3	0	0	ENSG00000135164	3080499	intergen
7	84079165	84079516	MACS_peak_18905	69	0	0	ENSG00000135164	3067844	intergen
7	84086415	84086753	MACS_peak_18906	661.98	0	0	ENSG00000135164	3060607	intergen
7	84188830	84189201	MACS_peak_18908	393.08	0	0	ENSG00000135164	2958159	intergen
7	84576923	84577205	MACS_peak_18910	265.34	0	0	ENSG00000135164	2570155	intergen
7	84868539	84868682	MACS_peak_18911	1007.8	0	0	ENSG00000135164	2278678	intergen
7	84892649	84892824	MACS_peak_18912	780.06	0	0	ENSG00000135164	2254536	intergen
7	84914633	84914967	MACS_peak_18913	664.84	0	0	ENSG00000135164	2232393	intergen
7	85021024	85021481	MACS_peak_18915	1784.27	0	0	ENSG00000135164	2125879	intergen
7	85022256	85022474	MACS_peak_18916	666.39	0	0	ENSG00000135164	2124886	intergen
7	85023157	85023464	MACS_peak_18917	438.71	0	0	ENSG00000135164	2123896	intergen
7	85254053	85254435	MACS_peak_18918	60	0	0	ENSG00000135164	1892925	intergen
7	85254939	85255309	MACS_peak_18919	56.31	0	0	ENSG00000135164	1892051	intergen
7	85301270	85301576	MACS_peak_18920	380.3	0	0	ENSG00000135164	1845784	intergen
7	85333653	85333989	MACS_peak_18921	58.64	0	0	ENSG00000135164	1813371	intergen
7	85750396	85750669	MACS_peak_18922	458.95	0	0	ENSG00000135164	1396691	intergen
7	85829858	85830220	MACS_peak_18923	563.67	0	0	ENSG00000135164	1317140	intergen
7	85990998	85991381	MACS_peak_18925	50.64	0	0	ENSG00000135164	1155979	intergen
7	86126407	86126687	MACS_peak_18926	474.13	0	0	ENSG00000135164	1020673	intergen
7	86178124	86178460	MACS_peak_18927	117.34	0	0	ENSG00000135164	968900	intergen
7	86232384	86232764	MACS_peak_18928	68.83	0	0	ENSG00000135164	914596	intergen
7	86311826	86312187	MACS_peak_18929	488.85	0	0	ENSG00000135164	835173	intergen
7	86368406	86368764	MACS_peak_18930	56.38	0	0	ENSG00000135164	778596	intergen
7	86378559	86378926	MACS_peak_18931	175.68	0	0	ENSG00000135164	768434	intergen
7	86469684	86470047	MACS_peak_18932	524.58	0	0	ENSG00000135164	677313	intergen
7	86549781	86550015	MACS_peak_18933	122.54	0	0	ENSG00000135164	597345	intergen
7	86550991	86551351	MACS_peak_18934	150.78	0	0	ENSG00000135164	596009	intergen
7	86615849	86616071	MACS_peak_18935	513.05	0	0	ENSG00000135164	531289	intergen
7	86815044	86815405	MACS_peak_18937	410.92	0	0	ENSG00000135164	331955	intergen
7	86905065	86905480	MACS_peak_18938	567.67	0	0	ENSG00000135164	241880	intergen
7	86931390	86931629	MACS_peak_18939	954.29	0	0	ENSG00000135164	215731	intergen
7	87042037	87042388	MACS_peak_18940	51.98	0	0	ENSG00000135164	104972	intergen
7	87044966	87045398	MACS_peak_18941	65.87	0	0	ENSG00000135164	101962	intergen
7	87178386	87178627	MACS_peak_18942	501.16	0	1	ENSG00000135164	0	gene
7	87312318	87312767	MACS_peak_18943	611.86	0	0	ENSG00000135164	115980	intergen
7	87465369	87465574	MACS_peak_18944	354.7	0	0	ENSG00000135164	269031	intergen
7	87703794	87704017	MACS_peak_18945	931.05	0	0	ENSG00000135164	507456	intergen
7	87715167	87715415	MACS_peak_18946	868.07	0	0	ENSG00000135164	518829	intergen
7	87736878	87737017	MACS_peak_18947	902.92	0	0	ENSG00000135164	540540	intergen
7	87797779	87798120	MACS_peak_18948	659.85	0	0	ENSG00000135164	601441	intergen
7	87854594	87855033	MACS_peak_18949	219.35	0	0	ENSG00000135164	658256	intergen
7	87953249	87953564	MACS_peak_18950	82.92	0	0	ENSG00000135164	756911	intergen
7	88030778	88031087	MACS_peak_18951	103.45	0	0	ENSG00000135164	834440	intergen
7	88065358	88065657	MACS_peak_18952	587.13	0	0	ENSG00000135164	869020	intergen
7	88081636	88081936	MACS_peak_18953	53.04	0	0	ENSG00000135164	885298	intergen
7	88169825	88170054	MACS_peak_18954	548.55	0	0	ENSG00000135164	973487	intergen
7	88239955	88240121	MACS_peak_18955	810.9	0	0	ENSG00000135164	1043617	intergen
7	88358294	88358563	MACS_peak_18957	586.5	0	0	ENSG00000135164	1161956	intergen
7	88364349	88364589	MACS_peak_18958	797.18	0	0	ENSG00000135164	1168011	intergen
7	88401089	88401432	MACS_peak_18959	658.44	0	0	ENSG00000135164	1204751	intergen
7	88703146	88703376	MACS_peak_18960	972.37	0	0	ENSG00000164647	1445998	intergen
7	89279756	89280226	MACS_peak_18961	66.89	0	0	ENSG00000164647	869148	intergen
7	89291879	89292129	MACS_peak_18962	1043.77	0	0	ENSG00000164647	857245	intergen
7	89360843	89361210	MACS_peak_18963	54.41	0	0	ENSG00000164647	788164	intergen
7	89448871	89449174	MACS_peak_18964	62.48	0	0	ENSG00000164647	700200	intergen
7	89524365	89524769	MACS_peak_18965	71.22	0	0	ENSG00000164647	624605	intergen
7	90115065	90115491	MACS_peak_18967	892.96	0	0	ENSG00000164647	33883	intergen
7	90412988	90413261	MACS_peak_18968	583.44	0	1	ENSG00000157224	0	gene
7	90427857	90428194	MACS_peak_18969	486.61	0	1	ENSG00000157224	0	gene
7	90637478	90637764	MACS_peak_18970	86.73	0	0	ENSG00000157224	124075	intergen
7	90650334	90650760	MACS_peak_18971	66.96	0	0	ENSG00000157224	136931	intergen
7	90708811	90709071	MACS_peak_18972	862.05	0	0	ENSG00000157224	195408	intergen
7	91056723	91057011	MACS_peak_18973	118.95	0	0	ENSG00000157224	543320	intergen
7	91057970	91058365	MACS_peak_18974	56.23	0	0	ENSG00000157224	544567	intergen
7	91075353	91075714	MACS_peak_18975	476.21	0	0	ENSG00000157224	561950	intergen
7	91082927	91083260	MACS_peak_18976	424.75	0	0	ENSG00000157224	569524	intergen
7	91142907	91143150	MACS_peak_18977	1725.79	0	0	ENSG00000127989	543857	intergen
7	91366544	91366719	MACS_peak_18978	780.06	0	0	ENSG00000127989	320288	intergen
7	91489167	91489522	MACS_peak_18979	52.34	0	0	ENSG00000127989	197485	intergen
7	91586133	91586470	MACS_peak_18980	57.18	0	0	ENSG00000127989	100537	intergen
7	91593464	91593876	MACS_peak_18981	59.61	0	0	ENSG00000127989	93131	intergen
7	91756801	91757119	MACS_peak_18982	372.13	0	1	ENSG00000127989	0	gene
7	91761925	91762250	MACS_peak_18983	62.38	0	1	ENSG00000127989	0	gene
7	91792474	91792669	MACS_peak_18984	124.81	0	1	ENSG00000127989	0	gene
7	91830141	91830398	MACS_peak_18985	709.49	0	1	ENSG00000127989	0	gene
7	91876744	91877054	MACS_peak_18986	557.12	0	1	ENSG00000127989	0	gene
7	91880741	91881048	MACS_peak_18987	685.18	0	0	ENSG00000127989	20	intergen
7	91988061	91988338	MACS_peak_18988	312.33	0	0	ENSG00000127989	107340	intergen
7	92128755	92128994	MACS_peak_18989	645.81	0	0	ENSG00000001631	64974	intergen
7	92217651	92217931	MACS_peak_18990	707.43	0	1	ENSG00000001631	0	gene
7	92424684	92424983	MACS_peak_18991	452.42	0	0	ENSG00000157259	17464	intergen
7	92447186	92447500	MACS_peak_18992	603.02	1	0	ENSG00000157259	0	promoter
7	92449875	92450080	MACS_peak_18993	972.07	1	0	ENSG00000157259	0	promoter
7	92461614	92461872	MACS_peak_18994	821.51	0	0	ENSG00000157259	2181	intergen
7	92590434	92590633	MACS_peak_18995	477.68	0	0	ENSG00000127993	52428	intergen
7	92601201	92601335	MACS_peak_18996	1445.82	0	0	ENSG00000127993	63195	intergen
7	92832964	92833286	MACS_peak_18997	488.85	0	0	ENSG00000205413	261226	intergen
7	93071076	93071315	MACS_peak_18999	150.71	0	0	ENSG00000205413	23197	intergen
7	93228334	93228538	MACS_peak_19000	972.07	0	0	ENSG00000177409	79964	intergen
