chr	start	end	id	score	phits	ghits	ohits	promoter	gen	other
11	87047705	87048068	MACS_peak_3688	62	0	1	0	NA	ENSG00000166575	NA
11	87164274	87164708	MACS_peak_3689	67.45	0	1	0	NA	ENSG00000166575	NA
11	87244599	87244838	MACS_peak_3690	119.81	0	1	0	NA	ENSG00000166575	NA
11	87654850	87655216	MACS_peak_3691	85.18	0	0	0	NA	NA	NA
11	87697930	87698235	MACS_peak_3692	243.85	0	0	0	NA	NA	NA
11	87947209	87947589	MACS_peak_3693	140.2	0	0	1	NA	NA	ENSG00000285835
11	88031883	88032266	MACS_peak_3695	95.04	0	0	1	NA	NA	ENSG00000285835
11	88185284	88185505	MACS_peak_3696	159.84	0	0	0	NA	NA	NA
11	88393774	88394177	MACS_peak_3697	94.28	0	0	0	NA	NA	NA
11	88396466	88396839	MACS_peak_3698	76.51	0	0	0	NA	NA	NA
11	88459813	88460054	MACS_peak_3699	93.41	0	0	0	NA	NA	NA
11	88637239	88637771	MACS_peak_3700	80.65	0	1	0	NA	ENSG00000168959	NA
11	88648045	88648415	MACS_peak_3701	97.48	0	1	0	NA	ENSG00000168959	NA
11	88802987	88803263	MACS_peak_3702	137.17	0	1	0	NA	ENSG00000168959	NA
11	88990025	88990696	MACS_peak_3703	53.95	0	1	0	NA	ENSG00000168959	NA
11	89078729	89078921	MACS_peak_3704	548.67	0	0	0	NA	NA	NA
11	89438712	89438988	MACS_peak_3705	845.51	0	1	0	NA	ENSG00000086991	NA
11	89747290	89747849	MACS_peak_3706	62.5	0	0	0	NA	NA	NA
11	89791800	89792139	MACS_peak_3707	127.5	0	0	0	NA	NA	NA
11	89792274	89792590	MACS_peak_3708	134.82	0	0	0	NA	NA	NA
11	89840663	89840908	MACS_peak_3709	501.16	0	0	0	NA	NA	NA
11	90003590	90003899	MACS_peak_3710	557.79	0	0	0	NA	NA	NA
11	90047080	90047317	MACS_peak_3711	85.07	0	0	0	NA	NA	NA
11	90093893	90094192	MACS_peak_3712	53.38	0	0	0	NA	NA	NA
11	90095042	90095288	MACS_peak_3713	209.17	0	0	0	NA	NA	NA
11	90148747	90149180	MACS_peak_3714	634.13	0	1	0	NA	ENSG00000077616	NA
11	90186799	90187182	MACS_peak_3715	114.74	0	1	0	NA	ENSG00000077616	NA
11	90400233	90400569	MACS_peak_3716	133.12	0	0	1	NA	NA	ENSG00000261645
11	90400887	90401338	MACS_peak_3717	254.56	0	0	1	NA	NA	ENSG00000261645
11	90535713	90535849	MACS_peak_3718	1061.85	0	0	1	NA	NA	ENSG00000261645
11	90579387	90579778	MACS_peak_3719	272.12	0	0	1	NA	NA	ENSG00000261645
11	90639747	90640002	MACS_peak_3720	698.99	0	0	1	NA	NA	ENSG00000261645
11	90975615	90975992	MACS_peak_3721	94.17	0	0	0	NA	NA	NA
11	90976334	90976579	MACS_peak_3722	160.58	0	0	0	NA	NA	NA
11	91019417	91019777	MACS_peak_3723	136.58	0	0	0	NA	NA	NA
11	91126392	91126622	MACS_peak_3724	532.66	0	0	0	NA	NA	NA
11	91909186	91909592	MACS_peak_3725	349.84	0	0	0	NA	NA	NA
11	92029106	92029442	MACS_peak_3726	120.81	0	0	0	NA	NA	NA
11	92030437	92030908	MACS_peak_3727	94.74	0	0	0	NA	NA	NA
11	92031083	92031412	MACS_peak_3728	133.94	0	0	0	NA	NA	NA
11	92143184	92143383	MACS_peak_3729	1007.8	0	0	0	NA	NA	NA
11	92174978	92175326	MACS_peak_3730	136.05	0	0	0	NA	NA	NA
11	92564292	92564614	MACS_peak_3731	134.74	0	1	0	NA	ENSG00000165323	NA
11	92567249	92567476	MACS_peak_3732	374.2	0	1	0	NA	ENSG00000165323	NA
11	93243463	93243686	MACS_peak_3733	814.91	0	0	0	NA	NA	NA
11	93424075	93424856	MACS_peak_3734	104.2	0	1	0	NA	ENSG00000165325	NA
11	93427739	93428185	MACS_peak_3735	159.56	0	1	0	NA	ENSG00000165325	NA
11	94038731	94039074	MACS_peak_3736	87.67	0	1	0	NA	ENSG00000181333	NA
11	94041089	94041434	MACS_peak_3737	51.05	0	1	0	NA	ENSG00000181333	NA
11	94042075	94042461	MACS_peak_3738	100.37	0	1	0	NA	ENSG00000181333	NA
11	94189894	94190157	MACS_peak_3739	240.87	0	0	0	NA	NA	NA
11	94239641	94239974	MACS_peak_3740	69	0	0	1	NA	NA	ENSG00000250519
11	94318991	94319371	MACS_peak_3741	146.18	0	0	0	NA	NA	NA
11	94350494	94350737	MACS_peak_3742	174.59	0	0	0	NA	NA	NA
11	94375177	94375559	MACS_peak_3743	76.3	1	0	0	ENSG00000123901	NA	NA
11	94922177	94922391	MACS_peak_3744	746.04	0	0	1	NA	NA	ENSG00000256469
11	95324560	95324899	MACS_peak_3745	530.67	0	0	0	NA	NA	NA
11	95436764	95437103	MACS_peak_3746	76.95	0	0	0	NA	NA	NA
11	95439111	95439687	MACS_peak_3747	198.38	0	0	0	NA	NA	NA
11	95440816	95441304	MACS_peak_3748	63.83	0	0	0	NA	NA	NA
11	95626547	95626754	MACS_peak_3749	212.94	0	0	1	NA	NA	ENSG00000285842
11	95874619	95875059	MACS_peak_3750	119.54	0	1	0	NA	ENSG00000087053	NA
11	96406383	96406650	MACS_peak_3751	67.03	0	1	0	NA	ENSG00000183340	NA
11	96936016	96936358	MACS_peak_3752	87.17	0	0	0	NA	NA	NA
11	97557427	97557757	MACS_peak_3753	413.07	0	0	0	NA	NA	NA
11	97661478	97662030	MACS_peak_3754	655.3	0	0	0	NA	NA	NA
11	98327686	98327924	MACS_peak_3755	124.74	0	0	0	NA	NA	NA
11	98342750	98343239	MACS_peak_3756	114.61	0	0	0	NA	NA	NA
11	98345174	98345515	MACS_peak_3757	114.74	0	0	0	NA	NA	NA
11	98434977	98435237	MACS_peak_3758	167.41	0	0	0	NA	NA	NA
11	98918529	98918962	MACS_peak_3759	239.53	0	0	0	NA	NA	NA
11	98999401	98999909	MACS_peak_3760	173.63	0	0	0	NA	NA	NA
11	99603269	99603520	MACS_peak_3761	100.52	0	1	0	NA	ENSG00000149972	NA
11	99762198	99762531	MACS_peak_3762	159.48	0	1	0	NA	ENSG00000149972	NA
11	99999017	99999321	MACS_peak_3763	127.07	0	1	0	NA	ENSG00000149972	NA
11	100035302	100035593	MACS_peak_3764	229.35	0	1	0	NA	ENSG00000149972	NA
11	100037120	100037502	MACS_peak_3765	50.92	0	1	0	NA	ENSG00000149972	NA
11	100287308	100287609	MACS_peak_3766	78.25	0	1	0	NA	ENSG00000149972	NA
11	100287993	100288415	MACS_peak_3767	179.96	0	1	0	NA	ENSG00000149972	NA
11	100289678	100290634	MACS_peak_3768	565.48	0	1	0	NA	ENSG00000149972	NA
11	100430218	100430737	MACS_peak_3769	119.94	0	0	0	NA	NA	NA
11	100454746	100455094	MACS_peak_3770	53.89	0	0	0	NA	NA	NA
11	100476116	100476419	MACS_peak_3771	136.82	0	0	0	NA	NA	NA
11	100490658	100491021	MACS_peak_3772	84.4	0	0	0	NA	NA	NA
11	100558896	100559032	MACS_peak_3773	1061.85	0	0	0	NA	NA	NA
11	101046200	101046430	MACS_peak_3774	360.19	0	1	0	NA	ENSG00000082175	NA
11	101280770	101281113	MACS_peak_3775	260.74	0	0	0	NA	NA	NA
11	101456795	101457086	MACS_peak_3776	570.2	0	1	0	NA	ENSG00000137672	NA
11	101679425	101679653	MACS_peak_3777	192	0	1	0	NA	ENSG00000137672	NA
11	101702969	101703355	MACS_peak_3778	667.43	0	1	0	NA	ENSG00000137672	NA
11	101836763	101837375	MACS_peak_3779	107.22	0	1	0	NA	ENSG00000137672	NA
11	101841979	101842355	MACS_peak_3780	114.74	0	1	0	NA	ENSG00000137672	NA
11	101884152	101884409	MACS_peak_3781	595.98	0	0	0	NA	NA	NA
11	102504198	102504508	MACS_peak_3782	62.07	0	0	0	NA	NA	NA
11	102743540	102743806	MACS_peak_3783	96.77	0	0	0	NA	NA	NA
11	103039077	103039381	MACS_peak_3784	60.35	0	0	0	NA	NA	NA
11	103114190	103114488	MACS_peak_3785	692.37	0	0	0	NA	NA	NA
11	103138769	103139188	MACS_peak_3786	77.02	0	1	0	NA	ENSG00000187240	NA
11	103325943	103326243	MACS_peak_3787	690.75	0	1	0	NA	ENSG00000187240	NA
11	103511776	103512119	MACS_peak_3788	148.87	0	0	0	NA	NA	NA
11	103740681	103740987	MACS_peak_3789	57.84	0	0	1	NA	NA	ENSG00000254987
11	103816495	103816867	MACS_peak_3790	86.43	0	0	1	NA	NA	ENSG00000254987
11	104118735	104119148	MACS_peak_3791	722.05	0	1	0	NA	ENSG00000170962	NA
11	104119460	104119906	MACS_peak_3792	713.39	0	1	0	NA	ENSG00000170962	NA
11	104211569	104211927	MACS_peak_3793	158.81	0	0	0	NA	NA	NA
11	104437954	104438285	MACS_peak_3794	296.13	0	0	0	NA	NA	NA
11	105019044	105019451	MACS_peak_3795	76.41	0	1	0	NA	ENSG00000137757	NA
11	105349036	105349402	MACS_peak_3796	272.05	0	1	0	NA	ENSG00000255501	NA
11	105413721	105414178	MACS_peak_3797	124.51	0	1	0	NA	ENSG00000255501	NA
11	106154533	106154665	MACS_peak_3798	977.06	0	0	0	NA	NA	NA
11	106272477	106272817	MACS_peak_3799	1480.36	0	0	0	NA	NA	NA
11	106338311	106338619	MACS_peak_3800	50.42	0	0	0	NA	NA	NA
11	107227918	107228053	MACS_peak_3801	1079.97	0	0	0	NA	NA	NA
11	107364182	107364564	MACS_peak_3802	78.42	0	1	0	NA	ENSG00000152404	NA
11	107364700	107365154	MACS_peak_3803	50.57	0	1	0	NA	ENSG00000152404	NA
11	107367080	107367423	MACS_peak_3804	124.94	0	1	0	NA	ENSG00000152404	NA
11	107838376	107838752	MACS_peak_3805	265.34	0	1	0	NA	ENSG00000110660	NA
11	108136318	108136598	MACS_peak_3806	454.58	0	1	0	NA	ENSG00000075239	NA
11	108359256	108359728	MACS_peak_3807	272.09	0	2	0	NA	ENSG00000166323	NA
11	108359933	108360195	MACS_peak_3808	85.37	0	2	0	NA	ENSG00000166323	NA
11	108361919	108362382	MACS_peak_3809	100.2	0	2	0	NA	ENSG00000166323	NA
11	108374596	108374885	MACS_peak_3810	84.4	0	1	0	NA	ENSG00000166323	NA
11	108684420	108684765	MACS_peak_3811	95.66	0	1	0	NA	ENSG00000178105	NA
11	108697922	108698178	MACS_peak_3812	729.14	0	1	0	NA	ENSG00000178105	NA
11	108950469	108950657	MACS_peak_3813	362.76	0	0	0	NA	NA	NA
11	109082494	109082882	MACS_peak_3814	81.3	0	0	0	NA	NA	NA
11	109177797	109178166	MACS_peak_3815	71.77	0	0	0	NA	NA	NA
11	109179600	109179809	MACS_peak_3816	96.18	0	0	0	NA	NA	NA
11	109188362	109188652	MACS_peak_3817	219.32	0	0	0	NA	NA	NA
11	109254830	109255034	MACS_peak_3818	629.38	0	0	0	NA	NA	NA
11	109403511	109404022	MACS_peak_3819	91.05	0	0	1	NA	NA	ENSG00000255028
11	109448215	109448591	MACS_peak_3820	94.54	0	0	1	NA	NA	ENSG00000255028
11	109572188	109572494	MACS_peak_3821	144.03	0	0	1	NA	NA	ENSG00000255028
11	109576239	109576471	MACS_peak_3822	200.47	0	0	1	NA	NA	ENSG00000255028
11	109878313	109878505	MACS_peak_3823	552.8	0	1	0	NA	ENSG00000137710	NA
11	110595894	110596406	MACS_peak_3824	239.87	0	1	0	NA	ENSG00000137727	NA
11	110649193	110649328	MACS_peak_3825	925.76	0	1	0	NA	ENSG00000137727	NA
11	110659218	110659478	MACS_peak_3826	167.41	0	1	0	NA	ENSG00000137727	NA
11	110701325	110701658	MACS_peak_3827	107.19	0	1	0	NA	ENSG00000137727	NA
11	111188706	111188927	MACS_peak_3828	1809.16	0	0	0	NA	NA	NA
11	111446623	111446904	MACS_peak_3829	706.57	0	1	0	NA	ENSG00000110777	NA
11	112324461	112324792	MACS_peak_3830	84.4	0	0	1	NA	NA	ENSG00000250303
11	112325649	112325935	MACS_peak_3831	77.29	0	0	1	NA	NA	ENSG00000250303
11	112679117	112679368	MACS_peak_3832	117.38	0	0	1	NA	NA	ENSG00000285769
11	112681699	112682159	MACS_peak_3833	132.89	0	0	1	NA	NA	ENSG00000285769
11	113532811	113533014	MACS_peak_3834	629.38	0	0	0	NA	NA	NA
11	113766664	113766986	MACS_peak_3835	229.83	0	1	0	NA	ENSG00000086827	NA
11	114124461	114124675	MACS_peak_3836	596.79	0	1	0	NA	ENSG00000109906	NA
11	114537764	114538134	MACS_peak_3837	83.89	0	1	0	NA	ENSG00000095110	NA
11	114553023	114553243	MACS_peak_3838	2334.02	0	1	0	NA	ENSG00000095110	NA
11	114601419	114602204	MACS_peak_3839	1738.34	0	0	0	NA	NA	NA
11	114629373	114629826	MACS_peak_3840	121.82	0	0	0	NA	NA	NA
11	114632643	114632924	MACS_peak_3841	522.61	0	0	0	NA	NA	NA
11	114634111	114634439	MACS_peak_3842	152.98	0	0	0	NA	NA	NA
11	114637230	114637586	MACS_peak_3843	64.09	0	0	0	NA	NA	NA
11	114639734	114640079	MACS_peak_3844	584.72	0	0	0	NA	NA	NA
11	114809985	114810361	MACS_peak_3845	75.99	0	0	0	NA	NA	NA
11	114840369	114840872	MACS_peak_3846	95.92	0	0	0	NA	NA	NA
11	114843849	114844133	MACS_peak_3847	63.94	0	0	0	NA	NA	NA
11	115857282	115857640	MACS_peak_3848	111.31	0	0	0	NA	NA	NA
11	115878663	115879052	MACS_peak_3849	78.63	0	0	0	NA	NA	NA
11	115879597	115879908	MACS_peak_3850	64.4	0	0	0	NA	NA	NA
11	115972113	115972422	MACS_peak_3851	310.92	0	0	0	NA	NA	NA
11	116006346	116006694	MACS_peak_3852	121.69	0	0	0	NA	NA	NA
11	116196432	116196619	MACS_peak_3853	677.98	0	0	0	NA	NA	NA
11	116572157	116572471	MACS_peak_3854	84.09	0	0	0	NA	NA	NA
11	116572520	116573041	MACS_peak_3855	66.95	0	0	0	NA	NA	NA
11	116574532	116574985	MACS_peak_3856	59.66	0	0	0	NA	NA	NA
11	116673364	116674067	MACS_peak_3857	2258.89	0	0	0	NA	NA	NA
11	117637214	117637395	MACS_peak_3858	1426.21	0	1	0	NA	ENSG00000177103	NA
11	117769084	117769613	MACS_peak_3859	834.03	0	1	0	NA	ENSG00000177103	NA
11	117817660	117818030	MACS_peak_3860	520.65	1	1	0	ENSG00000255245	ENSG00000137731	NA
11	117822066	117822285	MACS_peak_3861	1061.85	1	1	0	ENSG00000255245	ENSG00000137731	NA
11	117844066	117844319	MACS_peak_3862	596.79	0	2	0	NA	ENSG00000255245	NA
11	117904696	117904891	MACS_peak_3863	2712.67	1	0	0	ENSG00000137747	NA	NA
11	117950302	117950557	MACS_peak_3864	379.63	0	0	0	NA	NA	NA
11	118053498	118053727	MACS_peak_3865	548.55	0	1	0	NA	ENSG00000255274	NA
11	118145281	118145513	MACS_peak_3866	678.9	0	1	0	NA	ENSG00000177098	NA
11	118198336	118198578	MACS_peak_3867	645.81	1	0	0	ENSG00000160593	NA	NA
11	118295902	118296125	MACS_peak_3868	1377.21	0	0	0	NA	NA	NA
11	118353046	118353396	MACS_peak_3869	416.22	0	1	0	NA	ENSG00000160654	NA
11	118488535	118488951	MACS_peak_3870	455.81	0	1	0	NA	ENSG00000118058	NA
11	118565803	118566217	MACS_peak_3871	497.6	0	1	0	NA	ENSG00000118096	NA
11	118659531	118659793	MACS_peak_3872	1000.58	1	0	0	ENSG00000118094	NA	NA
11	118689848	118690118	MACS_peak_3873	851.59	0	0	1	NA	NA	ENSG00000255239
11	118690199	118690436	MACS_peak_3874	662.31	0	0	1	NA	NA	ENSG00000255239
11	118772253	118772469	MACS_peak_3875	577.49	0	1	0	NA	ENSG00000110367	NA
11	119004064	119004268	MACS_peak_3876	573.39	0	1	1	NA	ENSG00000186166	ENSG00000254428
11	119479747	119480049	MACS_peak_3877	562.53	0	0	1	NA	NA	ENSG00000245248
11	119743932	119744184	MACS_peak_3878	309.73	0	0	0	NA	NA	NA
11	121324251	121324468	MACS_peak_3879	146.53	0	0	0	NA	NA	NA
11	121486480	121486754	MACS_peak_3880	582.68	0	1	0	NA	ENSG00000137642	NA
11	121656055	121656247	MACS_peak_3881	678.9	0	0	0	NA	NA	NA
11	121752404	121752817	MACS_peak_3882	110.98	0	0	0	NA	NA	NA
11	121752930	121753305	MACS_peak_3883	89.02	0	0	0	NA	NA	NA
11	121822408	121822989	MACS_peak_3884	112.43	0	0	0	NA	NA	NA
11	121823525	121823897	MACS_peak_3885	101.68	0	0	0	NA	NA	NA
11	121852169	121852425	MACS_peak_3886	372.1	0	0	0	NA	NA	NA
11	121860640	121860963	MACS_peak_3887	235.04	0	0	0	NA	NA	NA
11	121871412	121871622	MACS_peak_3888	1144.4	0	0	0	NA	NA	NA
11	122016485	122016623	MACS_peak_3889	1320.51	0	0	0	NA	NA	NA
11	122477630	122477918	MACS_peak_3890	170.9	0	0	1	NA	NA	ENSG00000255248
11	122826554	122826810	MACS_peak_3891	69	0	0	1	NA	NA	ENSG00000285909
11	122828210	122828575	MACS_peak_3892	82.42	0	0	1	NA	NA	ENSG00000285909
11	123261553	123261867	MACS_peak_3893	434.84	0	0	0	NA	NA	NA
11	123470490	123470637	MACS_peak_3894	893.54	0	1	0	NA	ENSG00000023171	NA
11	124236602	124236931	MACS_peak_3895	105.65	1	0	0	ENSG00000197849	NA	NA
11	124415413	124415703	MACS_peak_3896	1671.3	0	0	0	NA	NA	NA
11	124505921	124506276	MACS_peak_3897	59.3	0	0	0	NA	NA	NA
11	124580837	124580976	MACS_peak_3898	560.85	0	1	0	NA	ENSG00000196119	NA
11	124586123	124586448	MACS_peak_3899	671.43	0	0	0	NA	NA	NA
11	124913118	124913541	MACS_peak_3900	1155.88	0	0	0	NA	NA	NA
11	125131503	125131950	MACS_peak_3901	159.56	0	0	0	NA	NA	NA
11	125345813	125346008	MACS_peak_3902	848.95	0	1	0	NA	ENSG00000165495	NA
11	125383451	125383767	MACS_peak_3903	678.2	0	1	0	NA	ENSG00000165495	NA
11	125784068	125784413	MACS_peak_3904	142.52	1	0	0	ENSG00000236027	NA	NA
11	126237657	126237887	MACS_peak_3905	762.11	0	1	0	NA	ENSG00000197798	NA
11	126310565	126310774	MACS_peak_3906	613.04	0	1	0	NA	ENSG00000110063	NA
11	127375398	127375826	MACS_peak_3907	724.67	0	0	0	NA	NA	NA
11	127729034	127729188	MACS_peak_3908	517.6	0	0	0	NA	NA	NA
11	128378181	128378607	MACS_peak_3909	134.69	0	0	0	NA	NA	NA
11	129175073	129175519	MACS_peak_3910	54.32	0	1	0	NA	ENSG00000134909	NA
11	129193435	129193835	MACS_peak_3911	889.09	0	1	0	NA	ENSG00000134909	NA
11	129245099	129245472	MACS_peak_3912	148.81	0	1	0	NA	ENSG00000134909	NA
11	129339089	129339361	MACS_peak_3913	123.03	0	0	0	NA	NA	NA
11	129340904	129341313	MACS_peak_3914	96.4	0	0	0	NA	NA	NA
11	129342154	129342436	MACS_peak_3915	68.48	0	0	0	NA	NA	NA
11	129671320	129672210	MACS_peak_3916	1537.71	0	0	0	NA	NA	NA
11	129713213	129713616	MACS_peak_3917	160.65	0	0	0	NA	NA	NA
11	129912632	129912948	MACS_peak_3918	420.49	0	1	0	NA	ENSG00000170325	NA
11	130942854	130943183	MACS_peak_3919	146.47	0	0	0	NA	NA	NA
11	131064416	131064743	MACS_peak_3920	546.09	0	0	0	NA	NA	NA
11	131173620	131173928	MACS_peak_3921	148.07	0	0	0	NA	NA	NA
11	131174491	131174799	MACS_peak_3922	88.31	0	0	0	NA	NA	NA
11	131440811	131440961	MACS_peak_3923	435.93	0	1	0	NA	ENSG00000182667	NA
11	132322241	132322768	MACS_peak_3924	107.03	0	1	0	NA	ENSG00000182667	NA
11	133330327	133330617	MACS_peak_3925	56.38	0	1	0	NA	ENSG00000183715	NA
11	133420256	133420513	MACS_peak_3926	469.39	0	1	0	NA	ENSG00000183715	NA
11	133494556	133494896	MACS_peak_3927	262.15	0	1	0	NA	ENSG00000183715	NA
11	133641201	133641468	MACS_peak_3928	136.81	0	0	0	NA	NA	NA
11	133642023	133642384	MACS_peak_3929	62.59	0	0	0	NA	NA	NA
11	133645852	133646223	MACS_peak_3930	59.69	0	0	0	NA	NA	NA
11	134104618	134104859	MACS_peak_3931	118.15	0	1	0	NA	ENSG00000166086	NA
11	134106167	134106481	MACS_peak_3932	169.25	0	1	0	NA	ENSG00000166086	NA
11	134262103	134262310	MACS_peak_3933	613.04	0	1	0	NA	ENSG00000151498	NA
11	69912816	69913173	MACS_peak_3934	410.92	0	0	0	NA	NA	NA
12	27818	28258	MACS_peak_3935	594.49	0	0	1	NA	NA	ENSG00000226210
12	11279	11730	MACS_peak_3936	2807.74	0	0	0	NA	NA	NA
12	453077	453597	MACS_peak_3938	1422.83	0	0	0	NA	NA	NA
12	576173	576377	MACS_peak_3939	797.18	0	1	0	NA	ENSG00000171840	NA
12	850460	851032	MACS_peak_3940	148.8	0	1	0	NA	ENSG00000060237	NA
12	1000313	1000509	MACS_peak_3941	662.31	0	1	0	NA	ENSG00000082805	NA
12	1117949	1118285	MACS_peak_3942	1340.5	0	1	0	NA	ENSG00000082805	NA
12	1652902	1653085	MACS_peak_3943	729.14	0	0	0	NA	NA	NA
12	1734110	1734491	MACS_peak_3944	103.45	0	1	0	NA	ENSG00000006831	NA
12	1851716	1851975	MACS_peak_3945	594.37	0	1	0	NA	ENSG00000151062	NA
12	2131362	2131793	MACS_peak_3946	50.57	0	1	0	NA	ENSG00000151067	NA
12	2135056	2135321	MACS_peak_3947	132.1	0	1	0	NA	ENSG00000151067	NA
12	2565295	2565610	MACS_peak_3948	265.34	0	1	0	NA	ENSG00000151067	NA
12	2682883	2683226	MACS_peak_3949	536.24	0	1	1	NA	ENSG00000151067	ENSG00000246627
12	2885365	2885586	MACS_peak_3950	1043.77	0	2	0	NA	ENSG00000171792	NA
12	3299989	3300267	MACS_peak_3951	579.67	0	0	1	NA	NA	ENSG00000250770
12	3395944	3396263	MACS_peak_3952	51.86	0	1	0	NA	ENSG00000111218	NA
12	3499255	3499853	MACS_peak_3953	109.62	0	1	0	NA	ENSG00000111218	NA
12	3499986	3500354	MACS_peak_3954	71.19	0	1	0	NA	ENSG00000111218	NA
12	3502528	3502924	MACS_peak_3955	54.21	0	1	0	NA	ENSG00000111218	NA
12	3504416	3504980	MACS_peak_3956	156.38	0	1	0	NA	ENSG00000111218	NA
12	3777375	3777568	MACS_peak_3957	678.9	0	0	0	NA	NA	NA
12	3803963	3804244	MACS_peak_3958	453.96	0	1	0	NA	ENSG00000111224	NA
12	3995873	3996136	MACS_peak_3959	591.18	0	0	0	NA	NA	NA
12	4022466	4022831	MACS_peak_3960	134.68	0	0	1	NA	NA	ENSG00000256969
12	4180414	4180752	MACS_peak_3961	79.97	0	0	0	NA	NA	NA
12	4511092	4511528	MACS_peak_3962	81.42	0	1	0	NA	ENSG00000047621	NA
12	4512658	4513004	MACS_peak_3963	50.76	0	1	0	NA	ENSG00000047621	NA
12	4571515	4571688	MACS_peak_3964	723.41	0	1	0	NA	ENSG00000010219	NA
12	4707934	4708122	MACS_peak_3965	883.81	0	1	1	NA	ENSG00000255639	ENSG00000255474
12	4849105	4849287	MACS_peak_3966	936.57	0	1	0	NA	ENSG00000130035	NA
12	5003099	5003479	MACS_peak_3967	757.3	0	0	1	NA	NA	ENSG00000256654
12	5084324	5084698	MACS_peak_3968	637.63	0	0	0	NA	NA	NA
12	5117082	5117680	MACS_peak_3969	182.2	0	0	0	NA	NA	NA
12	5118397	5118845	MACS_peak_3970	122.09	0	0	0	NA	NA	NA
12	5171824	5172085	MACS_peak_3971	592.77	0	0	0	NA	NA	NA
12	5290152	5290518	MACS_peak_3972	163.46	0	0	0	NA	NA	NA
12	5745121	5745531	MACS_peak_3973	615.59	0	1	0	NA	ENSG00000047617	NA
12	5837811	5838280	MACS_peak_3974	101.68	0	1	0	NA	ENSG00000047617	NA
12	5928532	5928963	MACS_peak_3975	204.25	0	1	0	NA	ENSG00000047617	NA
12	5929490	5929917	MACS_peak_3976	223.03	0	1	0	NA	ENSG00000047617	NA
12	5932326	5932692	MACS_peak_3977	148.8	0	1	0	NA	ENSG00000047617	NA
12	5988618	5988841	MACS_peak_3978	564.54	0	1	0	NA	ENSG00000110799	NA
12	6423520	6423862	MACS_peak_3979	420.18	0	0	0	NA	NA	NA
12	6909013	6909510	MACS_peak_3980	1489.86	1	1	0	ENSG00000111674	ENSG00000010626	NA
12	6938000	6938332	MACS_peak_3981	542.96	1	1	0	ENSG00000111678	ENSG00000111676	NA
12	7162635	7163008	MACS_peak_3982	405.33	0	0	0	NA	NA	NA
12	7319557	7319717	MACS_peak_3983	1472.89	0	1	0	NA	ENSG00000215009	NA
12	7506456	7506792	MACS_peak_3984	59.47	0	0	0	NA	NA	NA
12	7543212	7543398	MACS_peak_3985	712.32	0	0	0	NA	NA	NA
12	7631634	7631975	MACS_peak_3986	641.27	0	0	0	NA	NA	NA
12	7874722	7875216	MACS_peak_3987	1129.45	0	1	0	NA	ENSG00000173262	NA
12	8108854	8109102	MACS_peak_3988	485.56	0	0	1	NA	NA	ENSG00000284697
12	8231746	8232116	MACS_peak_3989	764.63	0	0	0	NA	NA	NA
12	8285084	8285515	MACS_peak_3990	1069.92	0	0	1	NA	NA	ENSG00000256589
12	8537669	8538016	MACS_peak_3991	260.52	1	0	0	ENSG00000166523	NA	NA
12	8954764	8954958	MACS_peak_3992	584.47	1	0	0	ENSG00000139187	NA	NA
12	9197514	9197994	MACS_peak_3993	1325.89	0	1	0	NA	ENSG00000126838	NA
12	9524216	9524620	MACS_peak_3994	62.49	0	0	2	NA	NA	ENSG00000214776
12	9743106	9743392	MACS_peak_3995	702.3	0	0	0	NA	NA	NA
12	9748520	9748983	MACS_peak_3996	1076.78	1	0	0	ENSG00000110848	NA	NA
12	9851216	9851371	MACS_peak_3997	783.55	1	0	0	ENSG00000110852	NA	NA
12	9923323	9923642	MACS_peak_3998	142.05	0	1	0	NA	ENSG00000188393	NA
12	10033852	10034103	MACS_peak_3999	369	1	0	0	ENSG00000197992	NA	NA
12	10087318	10087504	MACS_peak_4000	901.33	0	1	0	NA	ENSG00000150048	NA
12	10148318	10148584	MACS_peak_4001	450.1	0	0	0	NA	NA	NA
12	10337178	10337473	MACS_peak_4002	93.4	0	0	1	NA	NA	ENSG00000256288
12	10347741	10348122	MACS_peak_4003	158.5	0	0	0	NA	NA	NA
12	10366989	10367169	MACS_peak_4004	701.06	0	0	1	NA	NA	ENSG00000245648
12	10518781	10519134	MACS_peak_4005	119.78	0	1	0	NA	ENSG00000180574	NA
12	10519397	10519891	MACS_peak_4006	122.09	0	1	0	NA	ENSG00000180574	NA
12	10562340	10562659	MACS_peak_4007	371.6	0	0	0	NA	NA	NA
12	10674190	10674506	MACS_peak_4008	433.75	0	0	0	NA	NA	NA
12	10693778	10694015	MACS_peak_4009	814.37	0	0	0	NA	NA	NA
12	10771237	10771471	MACS_peak_4010	814.37	0	0	1	NA	NA	ENSG00000256888
12	10912133	10912338	MACS_peak_4011	629.38	1	2	0	ENSG00000212128	ENSG00000231887	NA
12	11203998	11204166	MACS_peak_4012	814.37	0	0	0	NA	NA	NA
12	11298465	11298995	MACS_peak_4013	72.98	0	0	0	NA	NA	NA
12	11301690	11302196	MACS_peak_4014	108.49	0	0	0	NA	NA	NA
12	11384718	11384951	MACS_peak_4015	314.13	0	1	0	NA	ENSG00000251655	NA
12	11892024	11892251	MACS_peak_4016	1706.07	0	1	0	NA	ENSG00000139083	NA
12	11910939	11911689	MACS_peak_4017	284.12	0	0	0	NA	NA	NA
12	11937854	11938239	MACS_peak_4018	84.5	0	0	0	NA	NA	NA
