chr	start	end	id	score
8	124077966	124078363	MACS_peak_20550	596.52
8	124172704	124173075	MACS_peak_20551	520.09
8	124431219	124431378	MACS_peak_20552	1007.3
8	124434714	124434861	MACS_peak_20553	860.28
8	124468285	124468520	MACS_peak_20554	768.86
8	124474945	124475392	MACS_peak_20555	1207.45
8	124484408	124484588	MACS_peak_20556	726.99
8	124611134	124611294	MACS_peak_20557	383.79
8	124706021	124706287	MACS_peak_20558	2086.01
8	124816633	124816840	MACS_peak_20559	585.19
8	124835625	124835930	MACS_peak_20560	654.09
8	124936650	124937174	MACS_peak_20561	1050.79
8	125022522	125022705	MACS_peak_20562	799.34
8	125042620	125042930	MACS_peak_20563	392.63
8	125242675	125243022	MACS_peak_20564	229.83
8	125247549	125247791	MACS_peak_20565	487.14
8	125314153	125314993	MACS_peak_20566	3100
8	125437541	125437838	MACS_peak_20567	444.41
8	125438301	125438557	MACS_peak_20568	1007.8
8	125452704	125452997	MACS_peak_20569	1823.57
8	125538240	125538489	MACS_peak_20570	547.91
8	125605155	125605493	MACS_peak_20571	1259.18
8	125901070	125901423	MACS_peak_20572	470.47
8	125936965	125937159	MACS_peak_20573	778.31
8	125966022	125966225	MACS_peak_20574	556.2
8	126142104	126142379	MACS_peak_20575	2344.71
8	126160635	126160833	MACS_peak_20576	509.17
8	126227448	126227717	MACS_peak_20577	50.92
8	126242918	126243203	MACS_peak_20578	784.02
8	126350208	126350706	MACS_peak_20579	350.63
8	126444336	126444588	MACS_peak_20580	1025.76
8	126461059	126461236	MACS_peak_20581	972.07
8	126602356	126602565	MACS_peak_20582	184.06
8	126642626	126642863	MACS_peak_20583	439.49
8	126656771	126657060	MACS_peak_20584	983.49
8	126708903	126709245	MACS_peak_20585	420.18
8	126714816	126715099	MACS_peak_20586	817.22
8	126741495	126741951	MACS_peak_20587	661.83
8	126753738	126754190	MACS_peak_20588	58.69
8	126800007	126800280	MACS_peak_20589	414.32
8	126841089	126841308	MACS_peak_20590	813.46
8	126843040	126843270	MACS_peak_20591	480.3
8	127287670	127287894	MACS_peak_20592	1330.81
8	127313249	127313511	MACS_peak_20593	637.88
8	127396056	127396261	MACS_peak_20594	766.95
8	127575616	127575924	MACS_peak_20595	272.05
8	127579170	127579559	MACS_peak_20596	533.11
8	127711180	127711682	MACS_peak_20597	1096.49
8	127765538	127765670	MACS_peak_20598	1090.31
8	127815213	127815627	MACS_peak_20599	52.1
8	127836676	127836907	MACS_peak_20600	532.66
8	127881702	127881881	MACS_peak_20601	1302.27
8	127888750	127889191	MACS_peak_20602	468.95
8	128108887	128109107	MACS_peak_20603	678.76
8	128209817	128210223	MACS_peak_20604	372.06
8	128293163	128293360	MACS_peak_20605	402.97
8	128326934	128327321	MACS_peak_20606	76.75
8	128412990	128413333	MACS_peak_20607	1245.8
8	128508706	128509030	MACS_peak_20608	834.18
8	128642685	128642991	MACS_peak_20609	171.28
8	128737920	128738221	MACS_peak_20610	821.52
8	128746251	128746442	MACS_peak_20611	506.94
8	128792979	128793116	MACS_peak_20612	813.46
8	129271608	129271948	MACS_peak_20613	368.68
8	129281787	129282267	MACS_peak_20614	890.07
8	129608833	129609080	MACS_peak_20615	661.14
8	129665571	129666081	MACS_peak_20616	836.21
8	129794178	129794432	MACS_peak_20617	419.5
8	129814805	129815065	MACS_peak_20618	190.06
8	129871498	129871884	MACS_peak_20619	1307.33
8	130065230	130065610	MACS_peak_20620	845.32
8	130167601	130167906	MACS_peak_20621	131.44
8	130315610	130315876	MACS_peak_20622	463.44
8	130451671	130451833	MACS_peak_20623	848.95
8	130509696	130510100	MACS_peak_20624	418.65
8	130548089	130548393	MACS_peak_20625	561.16
8	130689776	130690023	MACS_peak_20626	629.38
8	130832333	130832573	MACS_peak_20627	645.81
8	130838527	130838735	MACS_peak_20628	780.06
8	130903946	130904173	MACS_peak_20629	695.57
8	131141755	131142088	MACS_peak_20630	972.72
8	131219765	131220110	MACS_peak_20631	418.68
8	131428884	131429100	MACS_peak_20632	580.62
8	131515002	131515243	MACS_peak_20633	797.18
8	131536345	131536723	MACS_peak_20634	180.31
8	131761953	131762175	MACS_peak_20635	564.54
8	131809051	131809352	MACS_peak_20636	442.11
8	131814951	131815154	MACS_peak_20637	629.38
8	131977071	131977255	MACS_peak_20638	872.37
8	132094188	132094540	MACS_peak_20639	72.64
8	132126364	132126654	MACS_peak_20640	570.92
8	132257943	132258430	MACS_peak_20641	574.51
8	132298570	132298731	MACS_peak_20642	1569.18
8	132648388	132648784	MACS_peak_20643	50.46
8	132652184	132652641	MACS_peak_20644	66.96
8	132975804	132976275	MACS_peak_20645	70.43
8	133157242	133157559	MACS_peak_20646	552.5
8	133204339	133204690	MACS_peak_20647	909.63
8	133316895	133317153	MACS_peak_20648	834.03
8	133501821	133502110	MACS_peak_20649	571.63
8	133612819	133613096	MACS_peak_20650	75.37
8	133801863	133802255	MACS_peak_20651	626.35
8	133832125	133832339	MACS_peak_20652	596.79
8	133887697	133888042	MACS_peak_20653	657.04
8	134461717	134461989	MACS_peak_20654	849.55
8	134581947	134582164	MACS_peak_20655	746.04
8	134814385	134814794	MACS_peak_20656	62.82
8	134888790	134889064	MACS_peak_20657	1087.6
8	135051531	135051803	MACS_peak_20658	388.65
8	135684156	135684582	MACS_peak_20659	81.3
8	135898672	135898964	MACS_peak_20660	697.28
8	135918360	135918650	MACS_peak_20661	570.92
8	136464621	136465024	MACS_peak_20662	619.72
8	136478100	136478527	MACS_peak_20663	1241.35
8	136890360	136890664	MACS_peak_20664	57.38
8	137005489	137005931	MACS_peak_20665	597.62
8	137034232	137034564	MACS_peak_20666	69
8	137205360	137205637	MACS_peak_20667	109.53
8	137869606	137870250	MACS_peak_20668	100.54
8	138035968	138036160	MACS_peak_20669	445.84
8	138049420	138050139	MACS_peak_20670	68.25
8	138074788	138075141	MACS_peak_20671	777.57
8	138165458	138165668	MACS_peak_20672	607.01
8	138248180	138248522	MACS_peak_20673	488.85
8	138360302	138360557	MACS_peak_20674	470.06
8	138575364	138575732	MACS_peak_20675	71.21
8	138855553	138855837	MACS_peak_20676	704
8	138903256	138903516	MACS_peak_20677	593.56
8	139059541	139059944	MACS_peak_20678	69.09
8	139132556	139132803	MACS_peak_20679	85.16
8	139454268	139454464	MACS_peak_20680	457.7
8	139712470	139712832	MACS_peak_20681	375.01
8	139739599	139739982	MACS_peak_20682	684.11
8	140078436	140078578	MACS_peak_20683	983.72
8	140473168	140473707	MACS_peak_20684	289.6
8	140474216	140474526	MACS_peak_20685	408.16
8	140643104	140643451	MACS_peak_20686	417.69
8	141109382	141109586	MACS_peak_20687	629.38
8	141348836	141349282	MACS_peak_20688	406.81
8	141403906	141404284	MACS_peak_20689	516.25
8	141442159	141442397	MACS_peak_20690	662.31
8	141605795	141606123	MACS_peak_20691	427.34
8	141678426	141678645	MACS_peak_20692	580.62
8	141987972	141988400	MACS_peak_20693	81.72
8	142110492	142110679	MACS_peak_20694	712.32
8	142179224	142179539	MACS_peak_20695	1222.71
8	142185077	142185298	MACS_peak_20696	710.43
8	142193642	142193969	MACS_peak_20697	1497.88
8	142280360	142280492	MACS_peak_20698	1116.4
8	142357197	142357431	MACS_peak_20699	662.31
8	142396918	142397151	MACS_peak_20700	972.07
8	142518076	142518290	MACS_peak_20701	596.79
8	142737185	142737527	MACS_peak_20702	536.84
8	143336879	143337163	MACS_peak_20703	358.74
8	143528736	143529132	MACS_peak_20704	1002.36
8	143791826	143792119	MACS_peak_20705	446.75
8	143808292	143808658	MACS_peak_20706	408.57
8	143935468	143935991	MACS_peak_20707	64.79
8	144025036	144025319	MACS_peak_20708	575.98
8	144110802	144111052	MACS_peak_20709	613.04
8	144122958	144123234	MACS_peak_20710	114.74
8	144129768	144129911	MACS_peak_20711	1264.23
8	144140119	144140490	MACS_peak_20712	972.38
8	144212418	144212732	MACS_peak_20713	434.84
8	144363751	144364102	MACS_peak_20714	652.89
8	144396927	144397260	MACS_peak_20715	634.13
8	144483479	144483695	MACS_peak_20716	1079.97
8	144830781	144831088	MACS_peak_20717	685.18
8	144831343	144831648	MACS_peak_20718	439.84
8	144918665	144918866	MACS_peak_20719	814.37
8	144926094	144926409	MACS_peak_20720	348.12
8	145289172	145289538	MACS_peak_20721	306.6
8	145669339	145669629	MACS_peak_20722	448.52
8	145735138	145735445	MACS_peak_20723	438.71
8	145792512	145792860	MACS_peak_20724	603.06
8	145955611	145955979	MACS_peak_20725	505.54
8	146030528	146030715	MACS_peak_20726	453.36
8	146247555	146247916	MACS_peak_20727	348.12
8	146251953	146252446	MACS_peak_20728	1585.28
9	11262	11712	MACS_peak_20730	832.82
9	82814	83124	MACS_peak_20731	221.61
9	88614	88982	MACS_peak_20732	2331.68
9	176171	176527	MACS_peak_20733	588.26
9	232950	233445	MACS_peak_20734	61.78
9	687737	687985	MACS_peak_20735	613.04
9	757609	757845	MACS_peak_20736	502.51
9	764035	764385	MACS_peak_20737	653.58
9	893681	894073	MACS_peak_20738	469.86
9	897803	898063	MACS_peak_20739	577.54
9	998495	999103	MACS_peak_20740	3100
9	1009131	1009393	MACS_peak_20741	859.93
9	1101019	1101210	MACS_peak_20742	1061.85
9	1143089	1143291	MACS_peak_20743	854.55
9	1605110	1605400	MACS_peak_20744	448.52
9	1645394	1645586	MACS_peak_20745	527.71
9	1693411	1693924	MACS_peak_20746	83.58
9	1936923	1937298	MACS_peak_20747	211.42
9	2060118	2060260	MACS_peak_20748	1067.21
9	2728151	2728356	MACS_peak_20749	629.38
9	2857616	2857970	MACS_peak_20750	722.05
9	2931974	2932235	MACS_peak_20751	466.72
9	3090649	3090998	MACS_peak_20752	312.33
9	3147858	3148022	MACS_peak_20753	168.28
9	3240742	3241070	MACS_peak_20754	427.34
9	3315026	3315647	MACS_peak_20755	76.7
9	3427222	3427504	MACS_peak_20756	453.35
9	3504781	3505257	MACS_peak_20757	1069.92
9	3535714	3535961	MACS_peak_20758	184.19
9	3811390	3811769	MACS_peak_20759	324.85
9	4604627	4604844	MACS_peak_20760	353.56
9	4735192	4735543	MACS_peak_20761	1466.06
9	4759453	4759645	MACS_peak_20762	678.9
9	4948663	4948978	MACS_peak_20763	68.21
9	4950628	4951056	MACS_peak_20764	56.93
9	5080622	5080886	MACS_peak_20765	395.93
9	5137960	5138188	MACS_peak_20766	263.57
9	5258963	5259294	MACS_peak_20767	201.59
9	5424440	5424828	MACS_peak_20768	510.89
9	5679914	5680257	MACS_peak_20769	68.83
9	5799216	5799480	MACS_peak_20770	590.39
9	5963272	5963633	MACS_peak_20771	102.67
9	6137147	6137504	MACS_peak_20772	73.17
9	6259905	6260222	MACS_peak_20773	57.81
9	6488248	6488398	MACS_peak_20774	853.84
9	6708500	6708977	MACS_peak_20775	695.04
9	6907725	6908068	MACS_peak_20776	536.24
9	7867469	7867898	MACS_peak_20777	52.99
9	7870293	7870661	MACS_peak_20778	183.32
9	8203004	8203375	MACS_peak_20779	70.17
9	8808562	8808845	MACS_peak_20780	704.85
9	8948392	8948647	MACS_peak_20781	388.1
9	9818506	9818656	MACS_peak_20782	936.57
9	9934673	9934943	MACS_peak_20783	107.69
9	9976681	9976816	MACS_peak_20784	925.76
9	10045694	10045929	MACS_peak_20785	516.86
9	10099521	10099730	MACS_peak_20786	509
9	10750269	10750637	MACS_peak_20787	133.55
9	11628874	11629239	MACS_peak_20788	109.04
9	11635754	11636137	MACS_peak_20789	145.07
9	11944724	11945090	MACS_peak_20790	56.38
9	12334491	12334839	MACS_peak_20791	106.78
9	12723741	12723989	MACS_peak_20792	485.56
9	12762483	12762865	MACS_peak_20793	125.63
9	12812578	12812825	MACS_peak_20794	629.38
9	12962741	12962980	MACS_peak_20795	797.18
9	13040834	13041060	MACS_peak_20796	88.09
9	13145059	13145339	MACS_peak_20797	634.13
9	13351797	13352147	MACS_peak_20798	416.22
9	13997796	13998000	MACS_peak_20799	154.92
9	13999593	14000005	MACS_peak_20800	85
9	14465342	14465662	MACS_peak_20801	550.56
9	14682047	14682572	MACS_peak_20802	55.51
9	14874236	14874731	MACS_peak_20803	55.51
9	15025267	15025590	MACS_peak_20804	82.61
9	15037113	15037461	MACS_peak_20805	103.45
9	15135063	15135483	MACS_peak_20806	854.1
9	15625021	15625365	MACS_peak_20807	79.9
9	15629849	15630265	MACS_peak_20808	143.14
9	15630734	15631058	MACS_peak_20809	61.31
9	15646804	15647171	MACS_peak_20810	139.36
9	15824299	15824642	MACS_peak_20811	190.65
9	15873579	15873864	MACS_peak_20812	574.52
9	16066527	16066875	MACS_peak_20813	99.46
9	16467356	16467682	MACS_peak_20814	51.4
9	16907618	16908101	MACS_peak_20815	812.85
9	16978620	16978753	MACS_peak_20816	1023.01
9	17531672	17531951	MACS_peak_20817	578.93
9	17802370	17802739	MACS_peak_20818	407.18
9	17823318	17823711	MACS_peak_20819	142.43
9	18578699	18579218	MACS_peak_20820	112.49
9	19541520	19541830	MACS_peak_20821	63.44
9	19706829	19707475	MACS_peak_20822	79.6
9	19707676	19707943	MACS_peak_20823	83.12
9	19735407	19735837	MACS_peak_20824	149.97
9	19855793	19856075	MACS_peak_20825	687.04
9	19962756	19963730	MACS_peak_20826	103.46
9	20164201	20164485	MACS_peak_20827	57
9	20524886	20525268	MACS_peak_20828	401.26
9	20565890	20566134	MACS_peak_20829	487.14
9	20768221	20768658	MACS_peak_20830	66.51
9	20854637	20854844	MACS_peak_20831	769.12
9	21072913	21073188	MACS_peak_20832	581.92
9	21098243	21098487	MACS_peak_20833	501.16
9	21111084	21111352	MACS_peak_20834	1671.3
9	21143727	21144130	MACS_peak_20835	52.16
9	21183170	21183356	MACS_peak_20836	676.7
9	21253076	21253298	MACS_peak_20837	564.54
9	21455400	21455640	MACS_peak_20838	334.14
9	21458913	21459133	MACS_peak_20839	134.16
9	21465946	21466263	MACS_peak_20840	536.57
9	21506133	21506266	MACS_peak_20841	1098.16
9	21561035	21561405	MACS_peak_20842	1372.86
9	21789610	21789863	MACS_peak_20843	596.79
9	21813968	21814213	MACS_peak_20844	780.06
9	22092502	22092822	MACS_peak_20845	147.8
9	22244731	22244972	MACS_peak_20846	501.16
9	22307073	22307285	MACS_peak_20847	596.79
9	22330551	22330918	MACS_peak_20848	219.32
9	22352663	22353112	MACS_peak_20849	76.3
9	22353995	22354363	MACS_peak_20850	101.87
9	23779794	23780111	MACS_peak_20851	272.05
9	23974582	23974795	MACS_peak_20852	877.68
9	24227162	24227442	MACS_peak_20853	56.84
9	24305756	24306114	MACS_peak_20854	412.35
9	24523624	24523938	MACS_peak_20855	60.7
9	24577721	24578110	MACS_peak_20856	143.14
9	24751881	24752206	MACS_peak_20857	145.34
9	25041849	25042226	MACS_peak_20858	81.66
9	25069509	25069710	MACS_peak_20859	257.25
9	25172919	25173440	MACS_peak_20860	170.04
9	25328832	25329186	MACS_peak_20861	776.79
9	25484503	25484823	MACS_peak_20862	50.92
9	25887513	25887858	MACS_peak_20863	1329.55
9	25932431	25932785	MACS_peak_20864	115.05
9	26253957	26254281	MACS_peak_20865	78.7
9	26326607	26326913	MACS_peak_20866	439.28
9	26613950	26614491	MACS_peak_20867	996.37
9	26777732	26778030	MACS_peak_20868	81.85
9	26834978	26835338	MACS_peak_20869	90.41
9	27224828	27225143	MACS_peak_20870	158.81
9	27598868	27599011	MACS_peak_20871	1924.5
9	27696114	27696437	MACS_peak_20872	50.92
9	28097342	28097663	MACS_peak_20873	56.38
9	28115313	28115518	MACS_peak_20874	131.23
9	28117256	28117489	MACS_peak_20875	112.83
9	28220954	28221336	MACS_peak_20876	603.02
9	28352807	28353509	MACS_peak_20877	81.44
9	28642964	28643222	MACS_peak_20878	577.8
9	29626908	29627133	MACS_peak_20879	222.64
9	29723569	29723995	MACS_peak_20880	148.8
9	29867966	29868548	MACS_peak_20881	217.12
9	30109152	30109535	MACS_peak_20882	50.14
9	30112023	30112416	MACS_peak_20883	86.4
9	30594673	30595003	MACS_peak_20884	156.2
9	30595293	30595593	MACS_peak_20885	97.28
9	30787183	30787609	MACS_peak_20886	65.25
9	30788176	30788478	MACS_peak_20887	166.21
9	31029002	31029204	MACS_peak_20888	289.07
9	31226936	31227350	MACS_peak_20889	198.4
9	31410229	31410556	MACS_peak_20890	232.85
9	31430368	31431020	MACS_peak_20891	1189.66
9	31768443	31768697	MACS_peak_20892	862.08
9	31935136	31935586	MACS_peak_20893	57.86
9	32148513	32148811	MACS_peak_20894	447.2
9	32150951	32151256	MACS_peak_20895	72.16
9	32213709	32214140	MACS_peak_20896	68.39
9	32228343	32228724	MACS_peak_20897	50.92
9	32360130	32360626	MACS_peak_20898	790.81
9	32579695	32580081	MACS_peak_20899	630.05
9	32688989	32689366	MACS_peak_20900	53.73
9	32703739	32704016	MACS_peak_20901	580.42
9	32730220	32730446	MACS_peak_20902	108.67
9	32968440	32968688	MACS_peak_20903	485.56
9	33088218	33088564	MACS_peak_20904	58.44
9	33111142	33111283	MACS_peak_20905	1025.76
9	33374878	33375248	MACS_peak_20906	488.85
9	33713779	33714318	MACS_peak_20907	1678.94
9	33714336	33714690	MACS_peak_20908	414.27
9	33886044	33886265	MACS_peak_20909	482.68
9	33886638	33886777	MACS_peak_20910	902.92
9	33995347	33995719	MACS_peak_20911	638.92
9	34176276	34176504	MACS_peak_20912	541.5
9	34309963	34310104	MACS_peak_20913	1077.51
9	34548075	34548357	MACS_peak_20914	576.71
9	34658756	34658941	MACS_peak_20915	901.33
9	34664369	34664597	MACS_peak_20916	695.57
9	35494842	35495209	MACS_peak_20917	611.86
9	35554053	35554304	MACS_peak_20918	613.04
9	35848563	35848695	MACS_peak_20919	977.06
9	35882314	35882731	MACS_peak_20920	731.8
9	35954983	35955259	MACS_peak_20921	651.13
9	36257460	36257925	MACS_peak_20922	109.53
9	36270400	36270532	MACS_peak_20923	857.98
9	36323532	36323839	MACS_peak_20924	611.86
9	36490395	36490644	MACS_peak_20925	389.4
9	36663856	36664182	MACS_peak_20926	348.12
9	37069848	37070086	MACS_peak_20927	777.13
9	37305878	37306091	MACS_peak_20928	659.6
9	37594626	37594940	MACS_peak_20929	434.84
9	37808429	37808827	MACS_peak_20930	619.03
9	38371272	38371470	MACS_peak_20931	662.31
9	38620556	38620831	MACS_peak_20932	581.92
9	38799419	38799553	MACS_peak_20933	1315.78
9	38849065	38849288	MACS_peak_20934	561.48
9	39149658	39150106	MACS_peak_20935	457.34
9	39559384	39559696	MACS_peak_20936	975.16
9	40122493	40122726	MACS_peak_20937	124.93
9	40887178	40887561	MACS_peak_20938	1008.94
9	40994200	40994540	MACS_peak_20939	337.15
9	41124740	41124975	MACS_peak_20940	670.71
9	41196134	41196369	MACS_peak_20941	745.98
9	41424353	41424801	MACS_peak_20942	457.34
9	41704422	41704734	MACS_peak_20943	1019.35
9	41857596	41857870	MACS_peak_20944	1057.49
9	41864819	41865002	MACS_peak_20945	501.35
9	41966423	41966803	MACS_peak_20946	287.19
9	42089839	42090100	MACS_peak_20947	364.76
9	42297126	42297479	MACS_peak_20948	856.67
9	42314258	42314637	MACS_peak_20949	553.4
9	42395216	42395548	MACS_peak_20950	243.62
9	42523642	42523873	MACS_peak_20951	370.4
9	42726611	42726920	MACS_peak_20952	96.3
9	42744376	42744861	MACS_peak_20953	3100
9	42749995	42750392	MACS_peak_20954	899.04
9	42756719	42757083	MACS_peak_20955	214.05
9	42758604	42759234	MACS_peak_20956	1911.9
9	42763769	42764282	MACS_peak_20957	2693.4
9	42785317	42785715	MACS_peak_20958	89.02
9	42818769	42819433	MACS_peak_20959	670.7
9	42848317	42848594	MACS_peak_20960	503.27
9	42856973	42857210	MACS_peak_20961	604.07
9	43084518	43084664	MACS_peak_20962	781.57
9	43106291	43106623	MACS_peak_20963	233.64
9	43187183	43187562	MACS_peak_20964	549.79
9	43204349	43204695	MACS_peak_20965	1143.87
9	43559764	43560089	MACS_peak_20966	115.67
9	43844011	43844348	MACS_peak_20967	277.64
9	43868910	43869391	MACS_peak_20968	81.3
9	44277980	44278294	MACS_peak_20969	488.85
9	44278581	44278789	MACS_peak_20970	913.83
9	44419987	44420174	MACS_peak_20971	675.66
9	44654867	44655102	MACS_peak_20972	701.86
9	44894505	44894647	MACS_peak_20973	1067.21
9	45143441	45143806	MACS_peak_20974	115.34
9	45209653	45209867	MACS_peak_20975	576.65
9	45394530	45394883	MACS_peak_20976	1371.75
9	45601486	45601772	MACS_peak_20977	449.15
9	45987850	45988024	MACS_peak_20978	628.87
9	46038075	46038449	MACS_peak_20979	62.38
9	46091136	46091473	MACS_peak_20980	76.3
9	46091613	46091959	MACS_peak_20981	64.9
9	46608457	46608708	MACS_peak_20982	334.57
9	46616938	46617199	MACS_peak_20983	360.79
9	46719944	46720257	MACS_peak_20984	380.3
9	46720560	46720773	MACS_peak_20985	693.88
9	46811022	46811217	MACS_peak_20986	600.37
9	46811538	46811851	MACS_peak_20987	380.3
9	46861912	46862151	MACS_peak_20988	571.15
9	46932280	46932623	MACS_peak_20989	312.33
9	46940865	46941139	MACS_peak_20990	1076.16
9	46981813	46982117	MACS_peak_20991	224.66
9	47252667	47253027	MACS_peak_20992	402.85
9	65585559	65586007	MACS_peak_20993	436.66
9	65610515	65610974	MACS_peak_20994	133.45
9	65708469	65708678	MACS_peak_20995	638.02
9	65883169	65883383	MACS_peak_20996	460.03
9	66001488	66001762	MACS_peak_20997	932.94
9	66142715	66143098	MACS_peak_20998	773.33
9	66472575	66472816	MACS_peak_20999	196.06
9	66707124	66707432	MACS_peak_21000	859.6
9	66761441	66761675	MACS_peak_21001	111.21
9	66768897	66769264	MACS_peak_21002	63.13
