id	chr	start	end	gene_sum	genes	distance
MACS_peak_3520	11	69891138	69891432	307	2	274416
MACS_peak_3522	11	70042210	70042534	307	0	18399
MACS_peak_3523	11	70313604	70313984	309	2	271070
MACS_peak_3524	11	70601656	70601919	310	1	287672
MACS_peak_3530	11	71367101	71367411	310	0	50781
MACS_peak_3531	11	71457254	71457795	312	2	89843
MACS_peak_3536	11	71736106	71736502	312	0	160722
MACS_peak_3537	11	71855080	71855385	313	1	118578
MACS_peak_3538	11	71887188	71887498	313	0	31803
MACS_peak_3539	11	71979539	71980188	314	1	92041
MACS_peak_3540	11	72145198	72145452	318	4	165010
MACS_peak_3541	11	72278869	72279137	319	1	133417
MACS_peak_3542	11	72310085	72310442	320	1	30948
MACS_peak_3543	11	72394774	72395126	320	0	84332
MACS_peak_3544	11	72783705	72784056	322	2	388579
MACS_peak_3545	11	72896265	72896564	323	1	112209
MACS_peak_3553	11	73255706	73256071	323	0	65608
MACS_peak_3554	11	73336672	73337048	324	1	80601
MACS_peak_3555	11	73440938	73441242	326	2	103890
MACS_peak_3556	11	73523242	73523477	326	0	82000
MACS_peak_3557	11	73700305	73700555	327	1	176828
MACS_peak_3558	11	73966809	73967168	330	3	266254
MACS_peak_3559	11	73992222	73992594	330	0	25054
MACS_peak_3560	11	74094933	74095211	331	1	102339
MACS_peak_3563	11	74164497	74164763	331	0	9987
MACS_peak_3564	11	74333032	74333439	332	1	168269
MACS_peak_3567	11	74469266	74469630	332	0	724
MACS_peak_3568	11	74510865	74511078	334	2	41235
MACS_peak_3574	11	74734020	74734242	334	0	92929
MACS_peak_3575	11	74832995	74833386	335	1	98753
MACS_peak_3577	11	74925221	74925353	335	0	89198
MACS_peak_3578	11	74952552	74952982	336	1	27199
MACS_peak_3579	11	74959726	74960015	336	0	6744
MACS_peak_3580	11	75082419	75082585	337	1	122404
MACS_peak_3581	11	75118977	75119310	338	1	36392
MACS_peak_3583	11	75308665	75308939	338	0	64924
MACS_peak_3584	11	75464657	75465014	339	1	155718
MACS_peak_3591	11	76144008	76144168	339	0	225108
MACS_peak_3592	11	76537790	76538160	342	3	393622
MACS_peak_3597	11	76758817	76759098	342	0	565
MACS_peak_3598	11	76802356	76802548	343	1	43258
MACS_peak_3599	11	76988783	76989148	344	1	186235
MACS_peak_3602	11	77041201	77041543	344	0	735
MACS_peak_3603	11	77195236	77195369	345	1	153693
MACS_peak_3604	11	77330686	77330909	346	1	135317
MACS_peak_3605	11	77469770	77470027	346	0	138861
MACS_peak_3606	11	77599652	77600040	348	2	129625
MACS_peak_3607	11	77660504	77660796	349	1	60464
MACS_peak_3608	11	77815883	77816180	349	0	155087
MACS_peak_3609	11	78125201	78125591	353	4	309021
MACS_peak_3610	11	78131442	78131716	353	0	5851
MACS_peak_3611	11	78297423	78297902	356	3	165707
MACS_peak_3613	11	78426822	78427004	356	0	19508
MACS_peak_3614	11	78849387	78850892	357	1	422383
MACS_peak_3651	11	82638204	82638782	357	0	62634
MACS_peak_3652	11	83035455	83035729	360	3	396673
MACS_peak_3653	11	83315523	83315737	363	3	279794
MACS_peak_3675	11	85561669	85562008	363	0	1579
MACS_peak_3676	11	85752970	85753197	366	3	190962
MACS_peak_3677	11	86002921	86003117	367	1	249724
MACS_peak_3681	11	86167059	86167540	367	0	46758
MACS_peak_3682	11	86282684	86282941	368	1	115144
MACS_peak_3683	11	86364346	86364632	369	1	81405
MACS_peak_3684	11	86366497	86366950	369	0	1865
MACS_peak_3685	11	86537372	86537736	370	1	170422
MACS_peak_3688	11	86758747	86759110	370	0	11400
MACS_peak_3689	11	86875316	86875750	371	1	116206
MACS_peak_3717	11	90134055	90134506	371	0	318
MACS_peak_3718	11	90268881	90269017	372	1	134375
MACS_peak_3735	11	93160905	93161351	372	0	2883
MACS_peak_3736	11	93771897	93772240	375	3	610546
MACS_peak_3738	11	93775241	93775627	375	0	641
MACS_peak_3739	11	93923060	93923323	376	1	147433
MACS_peak_3743	11	94108343	94108725	376	0	24440
MACS_peak_3744	11	94655342	94655556	381	5	546617
MACS_peak_3745	11	95057724	95058063	382	1	402168
MACS_peak_3746	11	95169928	95170267	384	2	111865
MACS_peak_3750	11	95607783	95608223	384	0	247865
MACS_peak_3751	11	96139547	96139814	387	3	531324
MACS_peak_3776	11	101327526	101327817	387	0	175682
MACS_peak_3777	11	101550156	101550384	388	1	222339
MACS_peak_3781	11	101754883	101755140	388	0	41797
MACS_peak_3782	11	102374929	102375239	390	2	619789
MACS_peak_3786	11	103009498	103009917	390	0	24281
MACS_peak_3787	11	103196671	103196971	392	2	186754
MACS_peak_3795	11	104889771	104890178	392	0	580758
MACS_peak_3796	11	105219763	105220129	394	2	329585
MACS_peak_3798	11	106025260	106025392	394	0	740355
MACS_peak_3799	11	106143204	106143544	396	2	117812
MACS_peak_3804	11	107237806	107238149	396	0	1926
MACS_peak_3805	11	107709102	107709478	398	2	470953
MACS_peak_3806	11	108007045	108007325	399	1	297567
MACS_peak_3807	11	108229983	108230455	402	3	222658
MACS_peak_3812	11	108568649	108568905	402	0	13157
MACS_peak_3813	11	108821196	108821384	403	1	252291
MACS_peak_3829	11	111317348	111317629	403	0	257697
MACS_peak_3830	11	112195184	112195515	413	10	877555
MACS_peak_3831	11	112196372	112196658	413	0	857
MACS_peak_3832	11	112549840	112550091	414	1	353182
MACS_peak_3835	11	113637386	113637708	414	0	233650
MACS_peak_3836	11	113995183	113995397	416	2	357475
MACS_peak_3837	11	114408486	114408856	418	2	413089
MACS_peak_3838	11	114423745	114423965	418	0	14889
MACS_peak_3839	11	114472141	114472926	419	1	48176
MACS_peak_3857	11	116544081	116544784	419	0	98379
MACS_peak_3858	11	117507929	117508110	427	8	963145
MACS_peak_3868	11	118166617	118166840	427	0	97324
MACS_peak_3869	11	118223761	118224111	428	1	56921
MACS_peak_3870	11	118359250	118359666	430	2	135139
MACS_peak_3871	11	118436518	118436932	433	3	76852
MACS_peak_3872	11	118530240	118530502	433	0	93308
MACS_peak_3873	11	118560557	118560827	435	2	30055
MACS_peak_3874	11	118560908	118561145	435	0	81
MACS_peak_3875	11	118642962	118643178	436	1	81817
MACS_peak_3876	11	118874774	118874978	437	1	231596
MACS_peak_3877	11	119350458	119350760	451	14	475480
MACS_peak_3878	11	119614642	119614894	452	1	263882
MACS_peak_3879	11	121194960	121195177	454	2	1580066
MACS_peak_3894	11	123341198	123341345	454	0	208623
MACS_peak_3895	11	124107303	124107632	455	1	765958
MACS_peak_3899	11	124456019	124456344	455	0	5147
MACS_peak_3900	11	124783014	124783437	460	5	326670
MACS_peak_3901	11	125001399	125001846	461	1	217962
MACS_peak_3902	11	125215709	125215904	462	1	213863
MACS_peak_3903	11	125253347	125253663	462	0	37443
MACS_peak_3904	11	125653963	125654308	465	3	400300
MACS_peak_3905	11	126107552	126107782	467	2	453244
MACS_peak_3906	11	126180460	126180669	467	0	72678
MACS_peak_3907	11	127245293	127245721	474	7	1064624
MACS_peak_3909	11	128248076	128248502	474	0	648993
MACS_peak_3910	11	129044968	129045414	476	2	796466
MACS_peak_3918	11	129782527	129782843	476	0	199016
MACS_peak_3919	11	130812749	130813078	479	3	1029906
MACS_peak_3920	11	130934311	130934638	480	1	121233
MACS_peak_3933	11	134131997	134132204	480	0	155621
MACS_peak_3935	12	77481	77921	0	0	77481
MACS_peak_3937	12	95476	95802	0	0	1016
MACS_peak_3938	12	562243	562763	1	1	466441
MACS_peak_3939	12	685339	685543	1	0	122576
MACS_peak_3940	12	959626	960198	2	1	274083
MACS_peak_3949	12	2792049	2792392	2	0	117273
MACS_peak_3950	12	2994531	2994752	6	4	202139
MACS_peak_3961	12	4289580	4289918	6	0	157583
MACS_peak_3962	12	4620258	4620694	8	2	330340
MACS_peak_3963	12	4621824	4622170	8	0	1130
MACS_peak_3964	12	4680681	4680854	9	1	58511
MACS_peak_3978	12	6097784	6098007	9	0	55926
MACS_peak_3979	12	6532686	6533028	13	4	434679
MACS_peak_3980	12	7018177	7018674	33	20	485149
MACS_peak_3981	12	7047163	7047495	33	0	28489
MACS_peak_3982	12	7315231	7315604	38	5	267736
MACS_peak_3983	12	7472153	7472313	39	1	156549
MACS_peak_3987	12	8027318	8027812	39	0	242747
MACS_peak_3988	12	8261450	8261698	42	3	233638
MACS_peak_3991	12	8690265	8690612	42	0	252154
MACS_peak_3992	12	9107360	9107554	43	1	416748
MACS_peak_3994	12	9676812	9677216	43	0	326222
MACS_peak_3995	12	9895702	9895988	44	1	218486
MACS_peak_3998	12	10075922	10076241	44	0	71952
MACS_peak_3999	12	10186451	10186702	46	2	110210
MACS_peak_4020	12	12202655	12202790	46	0	13336
MACS_peak_4021	12	12562087	12562326	48	2	359297
MACS_peak_4023	12	12932553	12932858	48	0	369370
MACS_peak_4024	12	13230832	13231183	50	2	297974
MACS_peak_4031	12	13760055	13760412	50	0	207704
MACS_peak_4032	12	14783096	14783277	54	4	1022684
MACS_peak_4033	12	14876699	14876959	56	2	93422
MACS_peak_4038	12	15743241	15743582	56	0	519452
MACS_peak_4039	12	16009418	16009604	57	1	265836
MACS_peak_4071	12	22292858	22293118	57	0	56444
MACS_peak_4072	12	22862248	22862525	59	2	569130
MACS_peak_4087	12	25881919	25882259	59	0	23
MACS_peak_4088	12	26182206	26182506	61	2	299947
MACS_peak_4091	12	26854590	26854820	61	0	397054
MACS_peak_4092	12	26998050	26998255	64	3	143230
MACS_peak_4093	12	27016709	27017070	64	0	18454
MACS_peak_4094	12	27167374	27167577	65	1	150304
MACS_peak_4095	12	27192437	27192654	65	0	24860
MACS_peak_4096	12	27269075	27269439	66	1	76421
MACS_peak_4099	12	27562353	27562718	66	0	24957
MACS_peak_4100	12	27805210	27805391	67	1	242492
MACS_peak_4101	12	28093645	28094249	67	0	288254
MACS_peak_4102	12	28156542	28156727	68	1	62293
MACS_peak_4110	12	28917362	28917776	68	0	68408
MACS_peak_4111	12	29561347	29561773	69	1	643571
MACS_peak_4126	12	32404928	32405170	69	0	19723
MACS_peak_4127	12	32870078	32870402	71	2	464908
MACS_peak_4215	12	42061502	42061817	71	0	27141
MACS_peak_4216	12	42418035	42418346	73	2	356218
MACS_peak_4242	12	45634025	45634255	73	0	69458
MACS_peak_4243	12	46119550	46119794	74	1	485295
MACS_peak_4254	12	47055280	47055501	74	0	150465
MACS_peak_4255	12	47135559	47135883	76	2	80058
MACS_peak_4256	12	47404089	47404381	76	0	268206
MACS_peak_4257	12	48111262	48111557	79	3	706881
MACS_peak_4266	12	48763285	48763617	79	0	46410
MACS_peak_4267	12	48872419	48872709	80	1	108802
MACS_peak_4268	12	48893500	48893950	80	0	20791
MACS_peak_4269	12	48936158	48936461	81	1	42208
MACS_peak_4270	12	48971636	48971978	81	0	35175
MACS_peak_4271	12	49353499	49353843	83	2	381521
MACS_peak_4272	12	49543911	49544073	84	1	190068
MACS_peak_4274	12	49629052	49629363	84	0	425
MACS_peak_4275	12	49656530	49656916	85	1	27167
MACS_peak_4279	12	49947335	49947588	85	0	39114
MACS_peak_4280	12	50030771	50030970	86	1	83183
MACS_peak_4283	12	50260964	50261179	86	0	88638
MACS_peak_4284	12	50449734	50450024	87	1	188555
MACS_peak_4288	12	50987175	50987369	87	0	88379
MACS_peak_4289	12	51318211	51318448	88	1	330842
MACS_peak_4298	12	52018128	52018424	88	0	59953
MACS_peak_4299	12	52071922	52072204	89	1	53498
MACS_peak_4302	12	52320568	52320807	89	0	31592
MACS_peak_4303	12	52477243	52477581	90	1	156436
MACS_peak_4305	12	52510277	52510718	90	0	32103
MACS_peak_4306	12	52515695	52515939	91	1	4977
MACS_peak_4312	12	52773958	52774226	91	0	7185
MACS_peak_4313	12	52900805	52901175	92	1	126579
MACS_peak_4314	12	53061335	53061547	94	2	160160
MACS_peak_4315	12	53086145	53086362	94	0	24598
MACS_peak_4316	12	53259246	53259524	96	2	172884
MACS_peak_4317	12	53273568	53274047	97	1	14044
MACS_peak_4319	12	53288328	53288464	97	0	9466
MACS_peak_4320	12	53374526	53375091	99	2	86062
MACS_peak_4323	12	53493229	53493604	99	0	37414
MACS_peak_4324	12	53815130	53815418	100	1	321526
MACS_peak_4325	12	53845551	53845753	100	0	30133
MACS_peak_4326	12	54049013	54049234	107	7	203260
MACS_peak_4329	12	54185369	54185727	107	0	44600
MACS_peak_4330	12	54426369	54426638	108	1	240642
MACS_peak_4331	12	54613871	54614214	109	1	187233
MACS_peak_4333	12	54793032	54793324	109	0	19156
MACS_peak_4334	12	54973579	54973846	110	1	180255
MACS_peak_4356	12	55882247	55882554	110	0	1953
MACS_peak_4357	12	55958579	55958876	111	1	76025
MACS_peak_4358	12	56050116	56050484	112	1	91240
MACS_peak_4359	12	56130991	56131260	113	1	80507
MACS_peak_4360	12	56322201	56322497	117	4	190941
MACS_peak_4365	12	56586718	56587043	117	0	43904
MACS_peak_4366	12	56664880	56665237	119	2	77837
MACS_peak_4367	12	56696121	56696472	119	0	30884
MACS_peak_4368	12	56858174	56858362	120	1	161702
MACS_peak_4374	12	57030585	57030967	120	0	42364
MACS_peak_4375	12	57151301	57151635	121	1	120334
MACS_peak_4379	12	57366883	57367182	121	0	1321
MACS_peak_4380	12	57496543	57496798	122	1	129361
MACS_peak_4381	12	57518099	57518322	122	0	21301
MACS_peak_4382	12	57607018	57607468	123	1	88696
MACS_peak_4437	12	63010080	63010342	123	0	34237
MACS_peak_4438	12	63187858	63188153	124	1	177516
MACS_peak_4453	12	64350245	64350443	124	0	8615
MACS_peak_4454	12	64426771	64427131	125	1	76328
MACS_peak_4455	12	64534531	64534966	126	1	107400
MACS_peak_4465	12	65091851	65092081	126	0	89601
MACS_peak_4466	12	65190081	65190349	127	1	98000
MACS_peak_4467	12	65500837	65501056	128	1	310488
MACS_peak_4476	12	66099485	66099795	128	0	19842
MACS_peak_4477	12	66451254	66451467	130	2	351459
MACS_peak_4502	12	68727937	68728181	130	0	138335
MACS_peak_4503	12	68792367	68792750	131	1	64186
MACS_peak_4504	12	69105310	69105443	132	1	312560
MACS_peak_4528	12	70416833	70417047	132	0	4485
MACS_peak_4529	12	70983808	70984102	133	1	566761
MACS_peak_4576	12	75197118	75197540	133	0	182060
MACS_peak_4577	12	75341532	75341778	135	2	143992
MACS_peak_4749	12	89333313	89333545	135	0	13185
MACS_peak_4750	12	89853180	89853464	137	2	519635
MACS_peak_4758	12	90935010	90935290	137	0	88357
MACS_peak_4759	12	91302845	91303222	139	2	367555
MACS_peak_4773	12	93315045	93315275	139	0	93144
MACS_peak_4774	12	93576265	93576492	141	2	260990
MACS_peak_4775	12	93790644	93790862	142	1	214152
MACS_peak_4783	12	94878927	94879276	142	0	92422
MACS_peak_4784	12	94902399	94902534	143	1	23123
MACS_peak_4785	12	94939910	94940312	143	0	37376
MACS_peak_4786	12	95119611	95119879	144	1	179299
MACS_peak_4787	12	95158076	95158363	144	0	38197
MACS_peak_4788	12	95417835	95418106	145	1	259472
MACS_peak_4789	12	95467428	95467734	145	0	49322
MACS_peak_4790	12	95542678	95543224	146	1	74944
MACS_peak_4791	12	95928220	95928485	147	1	384996
MACS_peak_4834	12	100066862	100067108	147	0	198874
MACS_peak_4835	12	100323158	100323501	149	2	256050
MACS_peak_4843	12	101283266	101283575	149	0	11264
MACS_peak_4844	12	101506574	101506774	150	1	222999
MACS_peak_4846	12	101657919	101658248	150	0	113350
MACS_peak_4847	12	101783478	101783985	152	2	125230
MACS_peak_4852	12	101995446	101995734	152	0	15051
MACS_peak_4853	12	102063897	102064079	153	1	68163
MACS_peak_4854	12	102153288	102153513	154	1	89209
MACS_peak_4876	12	103900357	103901122	154	0	60262
MACS_peak_4877	12	103942431	103942688	155	1	41309
MACS_peak_4878	12	103969092	103969341	156	1	26404
MACS_peak_4902	12	106173122	106173586	156	0	127
MACS_peak_4903	12	106655351	106655606	158	2	481765
MACS_peak_4904	12	106751165	106751530	158	0	95559
MACS_peak_4905	12	106865816	106866080	159	1	114286
MACS_peak_4907	12	106952202	106952747	159	0	84647
MACS_peak_4908	12	107172133	107172368	161	2	219386
MACS_peak_4912	12	107580089	107580507	161	0	106849
MACS_peak_4913	12	107764433	107764671	162	1	183926
MACS_peak_4920	12	108392571	108392845	162	0	76769
MACS_peak_4921	12	108905755	108906047	165	3	512910
MACS_peak_4922	12	109149093	109149314	167	2	243046
MACS_peak_4927	12	109439877	109440189	167	0	1201
MACS_peak_4928	12	109549656	109550217	168	1	109467
MACS_peak_4929	12	109865842	109866166	170	2	315625
MACS_peak_4931	12	109870665	109870855	170	0	810
MACS_peak_4932	12	110283142	110283408	173	3	412287
MACS_peak_4933	12	110318244	110318502	173	0	34836
MACS_peak_4934	12	110662195	110662556	178	5	343693
MACS_peak_4940	12	111332232	111332540	178	0	6107
MACS_peak_4941	12	111706644	111706860	180	2	374104
MACS_peak_4942	12	111712759	111712959	180	0	5899
MACS_peak_4943	12	111967124	111967509	181	1	254165
MACS_peak_4944	12	111991288	111991513	181	0	23779
MACS_peak_4945	12	112268986	112269419	184	3	277473
MACS_peak_4947	12	112383105	112383393	184	0	5615
MACS_peak_4948	12	112496693	112497012	186	2	113300
MACS_peak_4951	12	112849418	112849643	186	0	213138
MACS_peak_4952	12	113059825	113060097	189	3	210182
MACS_peak_4954	12	113066373	113066515	189	0	2118
MACS_peak_4955	12	113430605	113431112	193	4	364090
MACS_peak_4960	12	113612272	113612441	193	0	75733
MACS_peak_4961	12	114390704	114390919	194	1	778263
MACS_peak_4973	12	116504118	116504344	194	0	67935
MACS_peak_4974	12	116725052	116725261	195	1	220708
MACS_peak_4975	12	117055609	117055743	195	0	330348
MACS_peak_4976	12	117650417	117650657	196	1	594674
MACS_peak_4977	12	118025549	118025767	197	1	374892
MACS_peak_4978	12	118109384	118109747	197	0	83617
MACS_peak_4979	12	118200867	118201175	198	1	91120
MACS_peak_4980	12	118516731	118516877	199	1	315556
MACS_peak_4994	12	120087138	120087357	199	0	81460
MACS_peak_4995	12	120097188	120097427	200	1	9831
MACS_peak_4996	12	120182520	120182653	201	1	85093
MACS_peak_4999	12	120375949	120376178	201	0	20090
MACS_peak_5000	12	120639094	120639264	206	5	262916
MACS_peak_5001	12	120739826	120740166	208	2	100562
MACS_peak_5002	12	120763164	120763606	209	1	22998
MACS_peak_5004	12	120990753	120990905	209	0	122154
MACS_peak_5005	12	121021253	121021555	210	1	30348
MACS_peak_5007	12	121151853	121152195	210	0	66786
MACS_peak_5008	12	121336016	121336224	212	2	183821
MACS_peak_5010	12	121365047	121365842	212	0	164
MACS_peak_5011	12	121498379	121498718	214	2	132537
MACS_peak_5013	12	121692965	121693194	214	0	192999
MACS_peak_5014	12	121916821	121917199	216	2	223627
MACS_peak_5017	12	122119869	122120275	216	0	142598
MACS_peak_5018	12	122232778	122233031	217	1	112503
MACS_peak_5019	12	122300446	122300623	218	1	67415
MACS_peak_5020	12	122492279	122492516	219	1	191656
MACS_peak_5021	12	122615640	122615857	220	1	123124
MACS_peak_5022	12	122774242	122774375	221	1	158385
MACS_peak_5027	12	123194841	123195004	221	0	72220
MACS_peak_5028	12	123278118	123278473	223	2	83114
MACS_peak_5029	12	123748628	123749039	230	7	470155
MACS_peak_5030	12	123807439	123807677	231	1	58400
MACS_peak_5031	12	123850312	123850542	231	0	42635
MACS_peak_5032	12	123937307	123937800	232	1	86765
MACS_peak_5033	12	124066749	124066939	233	1	128949
MACS_peak_5038	12	124773432	124773773	233	0	251973
MACS_peak_5039	12	125212596	125212728	235	2	438823
MACS_peak_5070	12	128589548	128589946	235	0	19285
MACS_peak_5071	12	128842056	128842374	236	1	252110
MACS_peak_5085	12	130820128	130820488	236	0	303643
MACS_peak_5086	12	130930037	130930403	237	1	109549
MACS_peak_5088	12	131303532	131303792	237	0	231576
MACS_peak_5089	12	131987713	131988049	241	4	683921
MACS_peak_5091	12	132072904	132073371	241	0	84257
MACS_peak_5092	12	132649382	132650392	245	4	576011
MACS_peak_5093	12	133386047	133386414	256	11	735655
MACS_peak_5094	13	19237446	19237782	0	0	19237446
MACS_peak_5095	13	19241166	19241368	0	0	3384
MACS_peak_5096	13	19681002	19681449	2	2	439634
MACS_peak_5097	13	19712137	19712621	2	0	30688
MACS_peak_5098	13	20018441	20018574	4	2	305820
MACS_peak_5107	13	20501316	20501697	4	0	208739
MACS_peak_5108	13	20737620	20737884	6	2	235923
MACS_peak_5109	13	20771452	20771863	6	0	33568
MACS_peak_5110	13	20803185	20803394	7	1	31322
MACS_peak_5111	13	20983579	20984241	7	0	180185
MACS_peak_5112	13	21402775	21403055	11	4	418534
MACS_peak_5113	13	21403333	21403622	11	0	278
MACS_peak_5114	13	21709018	21709266	12	1	305396
MACS_peak_5135	13	23633934	23634657	12	0	190864
MACS_peak_5136	13	24355315	24355613	13	1	720658
MACS_peak_5139	13	24763932	24764195	13	0	136078
MACS_peak_5140	13	25129294	25129623	15	2	365099
MACS_peak_5141	13	25154533	25154830	15	0	24910
MACS_peak_5142	13	25311796	25312187	17	2	156966
MACS_peak_5144	13	25579032	25579566	17	0	9765
MACS_peak_5145	13	26397312	26397491	18	1	817746
MACS_peak_5152	13	27056675	27057015	18	0	120720
MACS_peak_5153	13	27504345	27504686	22	4	447330
MACS_peak_5154	13	27521117	27521410	22	0	16431
MACS_peak_5155	13	27772803	27773085	24	2	251393
MACS_peak_5156	13	27913445	27913764	24	0	140360
MACS_peak_5157	13	28154256	28154526	25	1	240492
MACS_peak_5158	13	28270565	28270850	25	0	116039
MACS_peak_5159	13	28404028	28404366	26	1	133178
MACS_peak_5163	13	28572865	28573417	26	0	521
MACS_peak_5164	13	28867517	28867649	27	1	294100
MACS_peak_5166	13	29253798	29254029	27	0	355174
MACS_peak_5167	13	29937134	29937467	28	1	683105
MACS_peak_5172	13	30350999	30351141	28	0	126760
MACS_peak_5173	13	30687070	30687396	29	1	335929
MACS_peak_5176	13	30820322	30820691	29	0	32107
MACS_peak_5177	13	31522515	31522891	30	1	701824
